step,mode,loss,angle_error(rad),distance(m)
1,test,0,0.03585685417056084,0.0
2,test,0,0.035820372402668,0.0
3,test,0,0.03577794134616852,0.0
4,test,0,0.03688449412584305,0.0
5,test,0,0.03882376104593277,0.0
6,test,0,0.041220709681510925,0.0
7,test,0,0.04320371896028519,0.0
8,test,0,0.04289025813341141,0.0
9,test,0,0.04287630692124367,0.0
10,test,0,0.04131900519132614,0.0
11,test,0,0.04205472394824028,0.0
12,test,0,0.04438821226358414,0.0
13,test,0,0.04726780951023102,0.0
14,test,0,0.049428194761276245,0.0
15,test,0,0.05562000721693039,0.0
16,test,0,0.06285402923822403,0.0
17,test,0,0.06584028899669647,0.0
18,test,0,0.061529938131570816,0.0
19,test,0,0.04712178558111191,0.0
20,test,0,0.04061633348464966,0.0
21,test,0,0.03518478944897652,0.0
22,test,0,0.030986402183771133,0.0
23,test,0,0.025842074304819107,0.0
24,test,0,0.021788975223898888,0.0
25,test,0,0.02090681716799736,0.0
26,test,0,0.01882793940603733,0.0
27,test,0,0.01686437427997589,0.0
28,test,0,0.016184654086828232,0.0
29,test,0,0.011136403307318687,0.0
30,test,0,0.0065321545116603374,0.0
31,test,0,0.0037445551715791225,0.0
32,test,0,0.1437666267156601,0.0
33,test,0,0.13671870529651642,0.0
34,test,0,0.12035536766052246,0.0
35,test,0,0.11131079494953156,0.0
36,test,0,0.1018395721912384,0.0
37,test,0,0.08565469086170197,0.0
38,test,0,0.07335372269153595,0.0
39,test,0,0.06868918985128403,0.0
40,test,0,0.06531225889921188,0.0
41,test,0,0.06110557168722153,0.0
42,test,0,0.05511554330587387,0.0
43,test,0,0.04279899597167969,0.0
44,test,0,0.030225543305277824,0.0
45,test,0,0.020249223336577415,0.0
46,test,0,0.010055063292384148,0.0
47,test,0,0.0010363725014030933,0.0
48,test,0,0.0098853949457407,0.0
49,test,0,0.014266522601246834,0.0
50,test,0,0.0174065213650465,0.0
51,test,0,0.018571751192212105,0.0
52,test,0,0.01948508806526661,0.0
53,test,0,0.020074404776096344,0.0
54,test,0,0.021735990419983864,0.0
55,test,0,0.023742137476801872,0.0
56,test,0,0.02597094140946865,0.0
57,test,0,0.028219418600201607,0.0
58,test,0,0.029937291517853737,0.0
59,test,0,0.030700841918587685,0.0
60,test,0,0.030561933293938637,0.0
61,test,0,0.029411090537905693,0.0
62,test,0,0.026852397248148918,0.0
63,test,0,0.027389051392674446,0.0
64,test,0,0.02702910266816616,0.0
65,test,0,0.026379743590950966,0.0
66,test,0,0.026034323498606682,0.0
67,test,0,0.02361162193119526,0.0
68,test,0,0.02222769893705845,0.0
69,test,0,0.024981046095490456,0.0
70,test,0,0.028232937678694725,0.0
71,test,0,0.12801647186279297,0.0
72,test,0,0.1204761266708374,0.0
73,test,0,0.10163278132677078,0.0
74,test,0,0.08277520537376404,0.0
75,test,0,0.05453585460782051,0.0
76,test,0,0.034621402621269226,0.0
77,test,0,0.019923144951462746,0.0
78,test,0,0.015972593799233437,0.0
79,test,0,0.010269619524478912,0.0
80,test,0,0.008696421980857849,0.0
81,test,0,0.00468957656994462,0.0
82,test,0,0.0012552090920507908,0.0
83,test,0,0.0013823364861309528,0.0
84,test,0,0.003020589705556631,0.0
85,test,0,0.003081600647419691,0.0
86,test,0,0.0036345100961625576,0.0
87,test,0,0.005200429353863001,0.0
88,test,0,0.010625513270497322,0.0
89,test,0,0.014891192317008972,0.0
90,test,0,0.023143919184803963,0.0
91,test,0,0.03204447776079178,0.0
92,test,0,0.0399722196161747,0.0
93,test,0,0.04744033142924309,0.0
94,test,0,0.05233364924788475,0.0
95,test,0,0.05996648222208023,0.0
96,test,0,0.07115422934293747,0.0
97,test,0,0.07902016490697861,0.0
98,test,0,0.082008495926857,0.0
99,test,0,0.07888816297054291,0.0
100,test,0,0.06828774511814117,0.0
101,test,0,0.04993622750043869,0.0
102,test,0,0.04152301698923111,0.0
103,test,0,0.034563034772872925,0.0
104,test,0,0.024994300678372383,0.0
105,test,0,0.02119573764503002,0.0
106,test,0,0.0034439326263964176,0.0
107,test,0,0.0013324194587767124,0.0
108,test,0,0.0019935094751417637,0.0
109,test,0,0.0034189685247838497,0.0
110,test,0,0.01339486613869667,0.0
111,test,0,0.02450239099562168,0.0
112,test,0,0.00031759077683091164,0.0
113,test,0,0.0004016910679638386,0.0
114,test,0,0.0036875721998512745,0.0
115,test,0,0.015342134982347488,0.0
116,test,0,0.02097630687057972,0.0
117,test,0,0.025559090077877045,0.0
118,test,0,0.02162180095911026,0.0
119,test,0,0.015538092702627182,0.0
120,test,0,0.01133817806839943,0.0
121,test,0,0.008064612746238708,0.0
122,test,0,0.003257270436733961,0.0
123,test,0,0.0013208459131419659,0.0
124,test,0,0.0007635406218469143,0.0
125,test,0,1.886347308754921e-05,0.0
126,test,0,0.001332834828644991,0.0
127,test,0,0.0046897460706532,0.0
128,test,0,0.007949579507112503,0.0
129,test,0,0.013710865750908852,0.0
130,test,0,0.018586812540888786,0.0
131,test,0,0.02186463214457035,0.0
132,test,0,0.02332473360002041,0.0
133,test,0,0.01832306571304798,0.0
134,test,0,0.012391779571771622,0.0
135,test,0,0.011532614007592201,0.0
136,test,0,0.007316830102354288,0.0
137,test,0,0.004733926150947809,0.0
138,test,0,0.005444888491183519,0.0
139,test,0,0.005720936227589846,0.0
140,test,0,0.011777309700846672,0.0
141,test,0,0.041310250759124756,0.0
142,test,0,0.023668168112635612,0.0
143,test,0,0.018299221992492676,0.0
144,test,0,0.01094500906765461,0.0
145,test,0,0.014553355053067207,0.0
146,test,0,0.01764971762895584,0.0
147,test,0,0.018672816455364227,0.0
148,test,0,0.021459734067320824,0.0
149,test,0,0.011740703135728836,0.0
150,test,0,0.008462918922305107,0.0
151,test,0,0.010623792186379433,0.0
152,test,0,0.009233647957444191,0.0
153,test,0,0.01224852167069912,0.0
154,test,0,0.01781122386455536,0.0
155,test,0,0.02496752329170704,0.0
156,test,0,0.0272529274225235,0.0
157,test,0,0.030941719189286232,0.0
158,test,0,0.03528730571269989,0.0
159,test,0,0.03894852101802826,0.0
160,test,0,0.04273868352174759,0.0
161,test,0,0.04660704359412193,0.0
162,test,0,0.05630452558398247,0.0
163,test,0,0.06069818139076233,0.0
164,test,0,0.06360647082328796,0.0
165,test,0,0.0710233673453331,0.0
166,test,0,0.08491729944944382,0.0
167,test,0,0.08981133997440338,0.0
168,test,0,0.09382469207048416,0.0
169,test,0,0.09223107248544693,0.0
170,test,0,0.08981027454137802,0.0
171,test,0,0.08110836893320084,0.0
172,test,0,0.07319261878728867,0.0
173,test,0,0.055587038397789,0.0
174,test,0,0.05251448601484299,0.0
175,test,0,0.05701954662799835,0.0
176,test,0,0.027952974662184715,0.0
177,test,0,0.013569407165050507,0.0
178,test,0,0.014805452898144722,0.0
179,test,0,0.004337723832577467,0.0
180,test,0,0.000378479715436697,0.0
181,test,0,0.011211015284061432,0.0
182,test,0,0.01828378066420555,0.0
183,test,0,0.026396354660391808,0.0
184,test,0,0.032965485006570816,0.0
185,test,0,0.035932302474975586,0.0
186,test,0,0.047442562878131866,0.0
187,test,0,0.06167484074831009,0.0
188,test,0,0.06207415461540222,0.0
189,test,0,0.05015192925930023,0.0
190,test,0,0.04614945128560066,0.0
191,test,0,0.058135416358709335,0.0
192,test,0,0.06413770467042923,0.0
193,test,0,0.05829191207885742,0.0
194,test,0,0.052500296384096146,0.0
195,test,0,0.04543956369161606,0.0
196,test,0,0.041496746242046356,0.0
197,test,0,0.04317956045269966,0.0
198,test,0,0.04207250848412514,0.0
199,test,0,0.04059772938489914,0.0
200,test,0,0.03720950335264206,0.0
201,test,0,0.032301172614097595,0.0
202,test,0,0.03104321099817753,0.0
203,test,0,0.03195096179842949,0.0
204,test,0,0.03273218497633934,0.0
205,test,0,0.03328600525856018,0.0
206,test,0,0.032255396246910095,0.0
207,test,0,0.032323479652404785,0.0
208,test,0,0.03131404519081116,0.0
209,test,0,0.028155481442809105,0.0
210,test,0,0.026064762845635414,0.0
211,test,0,0.02243964560329914,0.0
212,test,0,0.020175624638795853,0.0
213,test,0,0.019538426771759987,0.0
214,test,0,0.020407158881425858,0.0
215,test,0,0.020033804699778557,0.0
216,test,0,0.020946813747286797,0.0
217,test,0,0.02182718552649021,0.0
218,test,0,0.022544467821717262,0.0
219,test,0,0.02402300201356411,0.0
220,test,0,0.02598782815039158,0.0
221,test,0,0.028677301481366158,0.0
222,test,0,0.030496181920170784,0.0
223,test,0,0.032711487263441086,0.0
