y,x
0.142843994746606,1
0.525608955944578,2
0.110657325138648,3
0.141472901279728,4
0.130112872024377,5
0.098527578264475,6
0.078590316697955,7
0.06982903132836,8
0.065335580085715,9
0.061521319548289,10
0.058796933417519,11
0.05709212248524,12
0.055582933252057,13
0.054199983924627,14
0.053248410175244,15
0.052533887202541,16
0.051679632191857,17
0.050693020224571,18
0.049773546929161,19
0.048932273561756,20
0.048066871799529,21
0.047208892429868,22
0.046489189937711,23
0.045925046813985,24
0.045403563603759,25
0.044850831416746,26
0.044298924257358,27
0.043780093143384,28
0.043262197325627,29
0.042717530764639,30
0.04217897746712,31
0.041677012480795,32
0.041188466362655,33
0.040680926603576,34
0.040175128231446,35
0.039713957346976,36
0.039298477520545,37
0.038899770627419,38
0.038510169895987,39
0.038142395516237,40
0.037788197956979,41
0.037424950363735,42
0.037053865256409,43
0.036700247849027,44
0.036372851580381,45
0.036055950199564,46
0.035741600145896,47
0.035440542114278,48
0.035157176541785,49
0.034881662204862,50
0.034607805373768,51
0.034341430477798,52
0.03408359879007,53
0.033826753931741,54
0.033570176487168,55
0.033323132060468,56
0.033088824587564,57
0.032862199097872,58
0.032639956536392,59
0.032422700462242,60
0.032208180862169,61
0.0319935531045,62
0.031781773393353,63
0.031577329399685,64
0.031379302591086,65
0.031185405515134,66
0.030995783085624,67
0.030810215262075,68
0.030627057763438,69
0.030445705602566,70
0.030267288535833,71
0.030091459304094,72
0.029917960179349,73
0.029747768988212,74
0.029581593163312,75
0.029418748679261,76
0.029258763231337,77
0.029100953042507,78
0.028944597269098,79
0.028789958233635,80
0.028638095470766,81
0.028489276704689,82
0.028343319830795,83
0.028199727771183,84
0.028057605338593,85
0.027916928070287,86
0.027778176777065,87
0.027641540082793,88
0.027506889154514,89
0.027374053436021,90
0.027242899810275,91
0.027113143540919,92
0.026984895206988,93
0.026858426692585,94
0.026733658711116,95
0.026610517005126,96
0.02648897934705,97
0.026368794217706,98
0.026249743439257,99
0.026132154402634,100
0.026015917894741,101
0.025900956243277,102
0.025787267585596,103
0.025674770151575,104
0.025563424266875,105
0.02545333635062,106
0.025344473123551,107
0.025236873577039,108
0.025130477920175,109
0.025025299564004,110
0.02492113361756,111
0.024818186896543,112
0.024716397499045,113
0.024615595800181,114
0.02451563756913,115
0.024416545778513,116
0.02431830689311,117
0.024221000013252,118
0.024124723610779,119
0.024029336869717,120
0.023934843887886,121
0.023841240505378,122
0.023748476865391,123
0.023656570787231,124
0.02356557995081,125
0.02347543699046,126
0.023386189589898,127
0.023297730833292,128
0.023210150748491,129
0.023123410033683,130
0.023037482425571,131
0.022952335265776,132
0.022867914910118,133
0.022784206364304,134
0.022701255511493,135
0.022619112798323,136
0.022537664975971,137
0.022456938183556,138
0.022376906685531,139
0.022297528789689,140
0.022218758209298,141
0.022140666997681,142
0.022063178227594,143
0.021986343618482,144
0.021910128804545,145
0.021834546296547,146
0.021759617608041,147
0.021685309118281,148
0.021611670559893,149
0.02153866464893,150
0.021466273007294,151
0.021394486911595,152
0.021323335015526,153
0.021252746600658,154
0.021182717972746,155
0.021113212127239,156
0.021044253526876,157
0.020975751709193,158
0.02090775128454,159
0.020840237631152,160
0.020773199511071,161
0.020706723009547,162
0.020640778758874,163
0.020575343165547,164
0.020510377641767,165
0.020445887061457,166
0.020381821040064,167
0.02031821894149,168
0.020255098367731,169
0.020192437184354,170
0.020130250075211,171
0.02006849879399,172
0.020007168843101,173
0.019946290366352,174
0.01988585734119,175
0.019825887711098,176
0.019766372535378,177
0.019707295360665,178
0.019648595278462,179
0.01959025207907,180
0.019532347408434,181
0.019474819675088,182
0.019417656833927,183
0.019360867732515,184
0.019304422382265,185
0.019248285299788,186
0.01919250463446,187
0.019137008208782,188
0.019081823776166,189
0.019026942551136,190
0.018972376827151,191
0.01891810214147,192
0.018864128304025,193
0.018810454662889,194
0.01875712396577,195
0.018704135653873,196
0.018651507173975,197
0.018599199534704,198
0.018547223911931,199
0.018495544139296,200
0.018444129234801,201
0.018393047184994,202
0.018342332790295,203
0.018291960066805,204
0.018241908214986,205
0.018192115208755,206
0.018142636772245,207
0.018093477531026,208
0.018044578190893,209
0.017995941297462,210
0.017947592989852,211
0.017899508184443,212
0.017851672787219,213
0.017804078105837,214
0.017756756426146,215
0.017709690487633,216
0.017662867127607,217
0.017616280199339,218
0.01756994544218,219
0.017523886046062,220
0.017478049701701,221
0.017432461089144,222
0.017387123126537,223
0.017342073097825,224
0.017297259531915,225
0.017252666503191,226
0.017208299102883,227
0.017164127963285,228
0.017120179161429,229
0.017076434846968,230
0.017032887134701,231
0.016989555085699,232
0.016946489053468,233
0.016903652747472,234
0.016861022232721,235
0.01681861449033,236
0.016776421790322,237
0.016734437147776,238
0.016692686732859,239
0.016651157507052,240
0.016609867693236,241
0.016568794101477,242
0.01652797528853,243
0.016487341591468,244
0.01644689568008,245
0.016406633301328,246
0.016366591708114,247
0.01632675252234,248
0.016287100625535,249
0.016247623941551,250
0.016208331783613,251
0.016169217508286,252
0.016130273509771,253
0.01609151052932,254
0.016052908264101,255
0.016014484378199,256
0.015976244552682,257
0.015938177425414,258
0.015900287404656,259
0.015862572876116,260
0.015825022136172,261
0.015787640834848,262
0.015750404198965,263
0.015713338957479,264
0.015676434244961,265
0.015639711016168,266
0.015603161758433,267
0.015566762009015,268
0.015530508104712,269
0.015494405447195,270
0.015458482224494,271
0.015422691280643,272
0.01538704863439,273
0.015351546679934,274
0.015316203143448,275
0.015280997039129,276
0.015245932371666,277
0.015211015411963,278
0.015176222566515,279
0.015141586804142,280
0.015107081644237,281
0.015072738813857,282
0.015038573648781,283
0.015004556874434,284
0.014970676228404,285
0.014936985758444,286
0.014903428032994,287
0.014869991286347,288
0.014836704606811,289
0.014803543717911,290
0.014770534417282,291
0.01473766611889,292
0.014704936525474,293
0.014672313071787,294
0.0146398281989,295
0.01460745514681,296
0.014575208288928,297
0.014543097776671,298
0.014511148973058,299
0.014479336639245,300
0.014447627278666,301
0.014416036444406,302
0.014384588506073,303
0.014353289051602,304
0.014322117374589,305
0.014291089245429,306
0.014260193457206,307
0.014229410141707,308
0.014198765655359,309
0.014168259191016,310
0.01413786628594,311
0.014107603610804,312
0.014077469675491,313
0.01404746354868,314
0.014017589110881,315
0.013987848162651,316
0.013958241573225,317
0.013928744755685,318
0.013899348210543,319
0.013870089190702,320
0.013840952515602,321
0.013811911921948,322
0.013782967968534,323
0.01375414809833,324
0.013725470378995,325
0.013696883060038,326
0.013668403712412,327
0.013640024140477,328
0.013611753036579,329
0.013583603687584,330
0.013555586431176,331
0.013527658488602,332
0.01349983693411,333
0.013472124158094,334
0.013444510909418,335
0.013417000199358,336
0.013389579051485,337
0.013362268606822,338
0.013335066568107,339
0.013307983707637,340
0.013280985876918,341
0.013254099308203,342
0.013227322418243,343
0.013200646763047,344
0.013174056075513,345
0.013147583014021,346
0.013121203829845,347
0.013094938391199,348
0.013068756026526,349
0.013042664869378,350
0.013016663553814,351
0.012990776294222,352
0.012964949539552,353
0.012939233022432,354
0.012913594643275,355
0.012888037258138,356
0.012862593991061,357
0.012837247022738,358
0.012811979372054,359
0.012786773933719,360
0.012761653400958,361
0.012736635406812,362
0.01271171035866,363
0.012686868850142,364
0.012662097966919,365
0.012637429187695,366
0.012612829760959,367
0.01258831685409,368
0.012563891429454,369
0.012539559789002,370
0.012515297345817,371
0.012491097083936,372
0.012466982814173,373
0.01244296329096,374
0.012419027183205,375
0.012395171293368,376
0.012371399160475,377
0.012347737544527,378
0.012324146212389,379
0.01230064543585,380
0.012277245366325,381
0.012253912134717,382
0.012230658717454,383
0.012207495359083,384
0.012184416409582,385
0.012161404111733,386
0.012138486839831,387
0.012115646246821,388
0.01209289211159,389
0.012070201616734,390
0.012047588111212,391
0.012025075871497,392
0.012002638851603,393
0.011980261700228,394
0.011957966893291,395
0.01193574257195,396
0.01191358701326,397
0.011891509251048,398
0.011869520073136,399
0.011847601784393,400
0.011825759429485,401
0.011803965565438,402
0.011782260518521,403
0.011760619065414,404
0.011739053297788,405
0.011717565994089,406
0.011696143836404,407
0.01167479075181,408
0.011653512514507,409
0.011632298864424,410
0.011611156010379,411
0.011590085194136,412
0.011569093416135,413
0.011548151929552,414
0.011527263512835,415
0.011506469951322,416
0.011485765020674,417
0.011465120781213,418
0.011444537993521,419
0.011424007965252,420
0.011403545364738,421
0.01138313584961,422
0.011362785535554,423
0.01134249822547,424
0.01132229086943,425
0.011302133711676,426
0.01128202296483,427
0.011262003704906,428
0.011242043646053,429
0.011222131270915,430
0.01120231229191,431
0.011182539040844,432
0.01116283047013,433
0.011143182963133,434
0.011123600369319,435
0.011104063068827,436
0.011084596409152,437
0.011065200933566,438
0.011045860095571,439
0.011026586064448,440
0.011007363690684,441
0.010988208139315,442
0.010969099806001,443
0.01095007082137,444
0.010931095217044,445
0.010912188049406,446
0.010893339648222,447
0.01087453031602,448
0.010855777158092,449
0.010837101486201,450
0.010818460583687,451
0.010799890725563,452
0.010781367262825,453
0.010762921907008,454
0.010744528332725,455
0.010726179710279,456
0.010707875325655,457
0.010689633137857,458
0.010671443787093,459
0.010653322050348,460
0.010635280453911,461
0.010617282986641,462
0.010599330812693,463
0.010581429395825,464
0.010563591805597,465
0.010545794805512,466
0.01052803148826,467
0.010510353635376,468
0.010492727905512,469
0.01047515051129,470
0.010457608026142,471
0.010440116996567,472
0.010422675373654,473
0.010405279385547,474
0.01038794326596,475
0.010370649661248,476
0.010353419122597,477
0.010336207101743,478
0.010319047948967,479
0.010301928144569,480
0.010284858476371,481
0.01026782435365,482
0.010250827219958,483
0.010233908441539,484
0.010217019232611,485
0.010200171948721,486
0.010183374164626,487
0.010166622775917,488
0.010149925745403,489
0.010133258920784,490
0.010116642046099,491
0.010100063309074,492
0.010083531743536,493
0.010067056724802,494
0.010050626797602,495
0.010034236203258,496
0.01001789579168,497
0.010001583738873,498
0.009985335341965,499
0.009969123965129,500
0.009952972301592,501
0.009936859350031,502
0.009920769153784,503
0.009904731002947,504
0.0098887341097,505
0.009872793530424,506
0.009856888869156,507
0.009841015283018,508
0.009825189039111,509
0.009809412062168,510
0.009793674045553,511
0.00977796864075,512
0.009762317594141,513
0.009746669605374,514
0.009731078629072,515
0.0097155301366,516
0.009699996653944,517
0.009684523086374,518
0.009669098909944,519
0.009653700996811,520
0.009638340895375,521
0.009623044884453,522
0.009607762858892,523
0.009592514640341,524
0.009577311296016,525
0.009562136791646,526
0.009547004274403,527
0.009531908901408,528
0.00951684845301,529
0.009501829308768,530
0.009486838662997,531
0.009471904191499,532
0.009457024931908,533
0.009442166487376,534
0.009427359948556,535
0.009412592137232,536
0.009397846848393,537
0.009383164579049,538
0.009368502255529,539
0.009353876688207,540
0.009339282444368,541
0.009324749931693,542
0.009310245560482,543
0.009295774965237,544
0.009281324641779,545
0.009266912781944,546
0.009252553495268,547
0.009238235155741,548
0.009223951725289,549
0.00920970113948,550
0.009195480092118,551
0.009181304369122,552
0.009167154940466,553
0.009153021173552,554
0.009138942152883,555
0.009124901130175,556
0.009110860355819,557
0.009096863896896,558
0.009082902502269,559
0.009068989567459,560
0.009055074568217,561
0.009041205933318,562
0.009027375498166,563
0.009013577752436,564
0.00899980221875,565
0.008986070069174,566
0.00897236893264,567
0.008958700671792,568
0.008945070145031,569
0.008931461752703,570
0.008917894074693,571
0.008904348236198,572
0.008890836406499,573
0.008877366098265,574
0.008863910380751,575
0.008850481516371,576
0.008837104014431,577
0.008823753520846,578
0.008810435794294,579
0.008797137951478,580
0.008783877625441,581
0.008770643236736,582
0.008757456454138,583
0.008744303835556,584
0.008731171876813,585
0.008718062316378,586
0.008705000967408,587
0.008691956661642,588
0.008678957928593,589
0.008665979932994,590
0.008653033835193,591
0.008640133806815,592
0.008627256363009,593
0.008614419912919,594
0.008601599295313,595
0.008588814036921,596
0.008576075422267,597
0.008563354844227,598
0.008550676718975,599
0.008538000130405,600
0.008525373988474,601
0.008512786030769,602
0.008500215007613,603
0.008487675913299,604
0.008475147932768,605
0.00846266016985,606
0.008450204863523,607
0.008437779840703,608
0.008425375819206,609
0.008413009190311,610
0.008400669507682,611
0.008388364377121,612
0.008376055241873,613
0.008363788140317,614
0.008351554721594,615
0.008339341140042,616
0.008327161489675,617
0.008315010570611,618
0.008302883571014,619
0.00829078455766,620
0.008278732157002,621
0.00826668520458,622
0.008254680410028,623
0.008242715134596,624
0.0082307563629,625
0.008218816046913,626
0.008206931160142,627
0.008195061764369,628
0.008183227588112,629
0.008171417626242,630
0.008159621013328,631
0.008147878556823,632
0.008136123620595,633
0.008124408933024,634
0.008112723333761,635
0.008101069213202,636
0.008089461845035,637
0.008077851403505,638
0.008066280232742,639
0.00805473360233,640
0.008043211915841,641
0.008031714816267,642
0.008020253231128,643
0.008008794331302,644
0.007997386700784,645
0.007985996734351,646
0.007974629616365,647
0.007963252983366,648
0.007951963460073,649
0.007940670149401,650
0.00792940990068,651
0.007918173602472,652
0.007906982613107,653
0.00789581942372,654
0.007884656063591,655
0.007873534690589,656
0.007862441986799,657
0.007851362833753,658
0.00784033187665,659
0.007829303620383,660
0.007818313936392,661
0.007807350872705,662
0.007796415500343,663
0.007785519414271,664
0.007774606253952,665
0.007763732488578,666
0.007752894191071,667
0.007742071555307,668
0.007731255345667,669
0.007720489799976,670
0.007709726598114,671
0.007698988945534,672
0.007688283594325,673
0.007677610792841,674
0.007666951495533,675
0.007656327169389,676
0.007645701679091,677
0.007635122273738,678
0.0076245444982,679
0.007614021530996,680
0.007603510313978,681
0.007593008239443,682
0.007582527430107,683
0.007572096772492,684
0.007561670833578,685
0.007551272648076,686
0.007540877598027,687
0.007530517100046,688
0.007520161056891,689
0.007509844129284,690
0.007499548761795,691
0.00748926793846,692
0.00747899391378,693
0.007468766781191,694
0.007458552019671,695
0.007448357793813,696
0.007438183684523,697
0.007428034394979,698
0.007417880355691,699
0.007407756258423,700
0.007397647574544,701
0.007387569748486,702
0.007377487622822,703
0.00736744942454,704
0.007357410077627,705
0.007347397925332,706
0.007337419517959,707
0.007327447008962,708
0.007317485411962,709
0.007307556923479,710
0.007297653798014,711
0.007287772279233,712
0.007277907058597,713
0.007268092377732,714
0.00725827710703,715
0.007248469100644,716
0.00723870669802,717
0.007228953282659,718
0.0072191997276,719
0.00720946622702,720
0.007199758570641,721
0.007190069851155,722
0.007180398500835,723
0.007170762851213,724
0.007161133705328,725
0.007151513717448,726
0.007141921576113,727
0.007132351677865,728
0.00712280664593,729
0.007113271889587,730
0.007103756287446,731
0.007094257681941,732
0.007084768234442,733
0.00707531181785,734
0.007065853103995,735
0.00705642956309,736
0.007047019448752,737
0.007037602985899,738
0.007028230714301,739
0.007018853289386,740
0.007009506799902,741
0.007000182087844,742
0.006990862296273,743
0.006981563133498,744
0.006972280113647,745
0.00696300190563,746
0.006953760189936,747
0.006944521827002,748
0.00693530185769,749
0.006926114857197,750
0.006916941981763,751
0.006907784193754,752
0.00689864953359,753
0.006889522324006,754
0.006880426841478,755
0.00687133668301,756
0.006862271794428,757
0.006853230002647,758
0.006844192262118,759
0.006835185255234,760
0.006826173855613,761
0.006817181222141,762
0.0068082301567,763
0.006799278408289,764
0.006790347428372,765
0.006781440073003,766
0.006772552321975,767
0.006763674148048,768
0.006754829206814,769
0.006745991467809,770
0.006737152409429,771
0.006728352901215,772
0.006719571026042,773
0.006710792845115,774
0.0067020434731,775
0.006693333014846,776
0.006684632940839,777
0.006675978082543,778
0.006667341773088,779
0.006658706193169,780
0.006650119228289,781
0.006641550750161,782
0.006633008814727,783
0.006624510294447,784
0.006616037276884,785
0.00660757725127,786
0.006599110659833,787
0.006590687825034,788
0.006582249281928,789
0.006573815379913,790
0.006565397512168,791
0.006557001949598,792
0.006548608637725,793
0.006540263537318,794
0.006531877613937,795
0.006523461081088,796
0.006515090710794,797
0.006506724453842,798
0.006498418236151,799
0.006490140610064,800
0.006481929728761,801
0.006473703185717,802
0.006465509130309,803
0.00645726621151,804
0.006449057891344,805
0.006440868151064,806
0.00643271105364,807
0.006424550603454,808
0.006416447864225,809
0.006408351954694,810
0.006400278924654,811
0.006392244622111,812
0.006384282729899,813
0.006376327419033,814
0.006368382073318,815
0.006360429680596,816
0.006352536287159,817
0.006344568698357,818
0.00633664362443,819
0.006328641654303,820
0.006320658419281,821
0.006312612040589,822
0.006304550822824,823
0.006296496931463,824
0.00628836605077,825
0.00628018095158,826
0.006271984257425,827
0.006263762960831,828
0.00625555178461,829
0.006247363208483,830
0.006239204357068,831
0.006231132568792,832
0.006223115759591,833
0.006215127402296,834
0.006207222569113,835
0.006199411426981,836
0.006191685625042,837
