4,0.497500722243745,0.106487722539371,0.210667867088249,1
11,0.969767450854894,0.30718455092136,0.401840998268466,1
18,1.44946944207096,0.48629372277347,0.357346058800076,0.666666666666667
25,1.95601901895251,0.604802904780959,0.22982025167337,1
32,2.47562487305098,0.632462156835788,0.053181024469228,1
39,2.99451493656478,0.627724268375076,-0.009130559884918,1
46,3.51411563800187,0.631312110749887,0.00690488936009,1
53,4.03371659589367,0.648611453188466,0.033281221979808,1
60,4.5536798703065,0.65746835869928,0.017032066480479,1
67,5.07363852959159,0.661555377198842,0.007860113989839,1
74,5.5916520125224,0.669203016653144,0.014762325996719,1
81,6.1092070253143,0.691143920579799,0.042368006276511,1
88,6.62927927647065,0.697920803260131,0.01302991870321,1
95,7.14930917338772,0.686410432751537,-0.022130441774059,1
102,7.66897050273011,0.671380460890706,-0.028914568325449,1
109,8.18714046772498,0.661136667208084,-0.019766602066964,1
116,8.70687740664748,0.64564066080802,-0.029806265467305,1
123,9.22653229063615,0.645446052492268,-0.000374495290337,1
130,9.74372669102588,0.648338943146792,0.005593371628687,1
137,10.2635470812335,0.632313964415532,-0.030818154547995,1
144,10.7831735447976,0.618533073532315,-0.02651454896538,1
151,11.3007651693923,0.616221124884617,-0.004466713065254,1
158,11.8166050075013,0.639979401817914,0.046024942486856,1
165,12.3363918739716,0.656246909674602,0.031286284518539,1
172,12.8564161066724,0.661438973994878,0.009983942053497,1
179,13.3764533267722,0.661885495267573,0.000858633085679,1
186,13.8964245150362,0.659671626734766,-0.004257649664825,1
193,14.4163138309996,0.656761952496416,-0.005596660230205,1
200,14.9361712885801,0.663062351886844,0.012118881540854,1
207,15.4562243410485,0.666217105645811,0.006066140843939,1
214,15.9740309312762,0.667922271474846,0.003293043575589,1
221,16.4920857104037,0.68836455287517,0.03943922944612,1
228,17.0122308437233,0.682150859372796,-0.011945508180061,1
235,17.5319828151869,0.669716864486821,-0.023918377152603,1
242,18.0517595249961,0.6603387255241,-0.018040672739439,1
249,18.5716340979619,0.655272181655503,-0.009745395786837,1
256,19.0915366250503,0.652845043312084,-0.004668414913381,1
263,19.611461502918,0.65161543312376,-0.002364972226227,1
270,20.1314895399367,0.642370466803051,-0.017775950308597,1
277,20.6510409774658,0.623512302029116,-0.036281084498255,1
284,21.1693720915462,0.611554451393437,-0.023065815620974,1
291,21.6877266556871,0.599937013546938,-0.022408393931934,1
298,22.2068901230679,0.613546539348398,0.026208334159161,1
305,22.7258290054537,0.644898587460875,0.060342338821546,1
312,23.2457275967247,0.659828053457594,0.028708222312872,1
319,23.7635812978357,0.662773027504718,0.005686822926941,1
326,24.2803403898679,0.656800509870838,-0.011557129449092,1
333,24.7997985299836,0.659542626044217,0.00527875201422,1
340,25.3077837908263,0.736228364561632,0.149829236165295,0.666666666666667
347,25.769734712791,0.948129351246852,0.430072580300787,0.333333333333333
354,26.06603753234,1.35949910922907,0.946586636477126,1
361,26.1570829604306,1.86589073394642,1.39290436105106,0.333333333333333
368,26.0977242588031,2.36848501694169,1.68835635181273,1
375,25.9365902423498,2.85401428283287,1.89123193613309,1
382,25.7355357752561,3.32481080130646,1.97440352260841,1
389,25.4946676792168,3.7765987987515,2.06060629854156,1
396,25.2067270780052,4.20166595177602,2.16619311560473,1
403,24.89829054002,4.61162503281651,2.21580569514885,1
410,24.6037734006927,5.03557043196184,2.17795999277034,1
417,24.3151364670105,5.465733591913,2.16178885115424,1
424,23.9802835938315,5.85993679938269,2.27496651943173,1
431,23.5924547258703,6.2021149425152,2.41864780422611,1
438,23.1700930818526,6.48132972028599,2.55746781671502,1
445,22.7174426397008,6.7223982796942,2.65222892269886,1
452,22.2620416259744,6.96143648496079,2.65822712432369,1
459,21.8105931940387,7.21658972792803,2.62716360477188,1
466,21.3676908369147,7.486121821106,2.59490372934117,1
473,20.9259382393638,7.74902507020602,2.60475667254436,1
480,20.4819768028556,8.00884705922908,2.61210015407958,1
487,20.0330863453508,8.25891470977633,2.63333041487679,1
494,19.5803298559499,8.49072884362805,2.66838627555834,1
501,19.1249007885043,8.71451689879433,2.68486599650945,1
508,18.6673052023165,8.94123611215047,2.68158555890785,1
515,18.2035458543148,9.16157522656891,2.69805033019331,1
522,17.7354104064072,9.35404156261016,2.75152511728411,1
529,17.2417010235923,9.51490512369156,2.82661346689833,1
536,16.7425070802071,9.65153582190682,2.8744329912169,1
543,16.231454397082,9.7424697340954,2.96550109526238,1
550,15.7170926626743,9.81673232047799,2.99820534806742,1
557,15.2117679492038,9.90853732609483,2.96187749235404,1
564,14.7331180318247,10.0872773810463,2.78420313550536,1
571,14.2889260279565,10.3463411093888,2.61359929520093,1
578,13.889138147293,10.679285381306,2.44716784801474,1
585,13.5280032739799,11.0479803705165,2.34583612327134,1
592,13.1417195511617,11.3847288455508,2.42459803377721,1
599,12.6929635629667,11.6309016402667,2.63985018288799,1
606,12.2017726275679,11.7971723797837,2.81519456540877,1
613,11.6984787530778,11.9264680509601,2.8901314688472,1
620,11.1939636850529,12.0439874652486,2.91273814944194,1
627,10.6922428872934,12.1477797765285,2.93759759413833,1
634,10.1833324881749,12.2417134200301,2.95906899142184,1
641,9.67160358704996,12.3149372127001,2.99946644089478,1
648,9.15907378129551,12.3758744260311,3.02325321791621,1
655,8.64298282876424,12.3450519324451,-3.0819405217122,1
662,8.12442548091714,12.3033908914775,-3.06142456395734,1
669,7.60478260575237,12.2837475820879,-3.10380908749843,1
676,7.08533202583817,12.2607255479494,-3.09730166804299,1
683,6.56569658794681,12.2435892007516,-3.10862696662145,1
690,6.04780287175751,12.2047744890375,-3.06678525739056,1
697,5.54280306924915,12.1250177782852,-2.98495232973716,1
704,5.03294717680486,12.0318171468848,-2.96079086505211,1
711,4.52747975350876,11.9387825810631,-2.95957331644014,1
718,4.04278138336365,11.7630276163236,-2.79373120063413,1
725,3.60552531737024,11.4888545979356,-2.58153432445984,1
732,3.20556427822111,11.161856019652,-2.45622609397035,1
739,2.7737735076685,10.8869542110768,-2.5746559895381,0.333333333333333
746,2.32710679506142,10.6327954934212,-2.62427016183581,0.666666666666667
753,1.99217531121406,10.2527694193831,-2.29320482968637,0.666666666666667
760,1.83046892547342,9.76299594733798,-1.88969327867296,1
767,1.75939168439837,9.24917484339909,-1.70825469917344,1
774,1.71386244804982,8.73166349409474,-1.65854766497826,1
781,1.66224809362893,8.21428522026267,-1.67022868535888,1
788,1.60036723749309,7.69827194104522,-1.69014742641593,1
795,1.53409237169305,7.18431692917405,-1.69903934511188,1
802,1.49819687597317,6.66682741040134,-1.64005008005021,1
809,1.49341218214502,6.14689423634049,-1.57999858394576,1
816,1.47690346994189,5.62713269623607,-1.6025477412251,1
