y,x
0.055497650057078,1
0.054623816162348,1
0.219985842704773,1
0.049650870263577,1
0.051276069134474,1
0.068628571927548,1
0.153102189302444,1
0.071342453360558,1
0.28706756234169,1
0.090125404298306,1
0.065072253346443,1
0.053600419312716,1
0.380246579647064,1
0.334803581237793,1
0.078723892569542,1
0.041618913412094,1
0.378911852836609,1
0.203166291117668,1
0.055268529802561,1
0.073109082877636,1
0.06378959864378,1
0.051932100206614,1
0.082247078418732,1
0.107522271573544,1
0.101936258375645,1
0.067911602556706,1
0.059280376881361,1
0.069246493279934,1
0.599927425384522,1
0.086025550961495,1
0.272549092769623,2
0.163027793169022,2
0.067849457263947,2
0.061791513115168,2
0.047918472439051,2
0.228209868073463,2
0.337175697088242,2
0.112124279141426,2
0.301595479249954,2
0.299945116043091,2
0.18707600235939,2
0.078499205410481,2
0.201138347387314,2
0.13998706638813,2
0.551559686660767,2
0.04131631180644,2
0.96971207857132,2
0.567861795425415,2
0.100810244679451,2
0.623837053775787,2
0.15316815674305,2
0.258405983448029,2
0.06209859251976,2
1.39782893657684,2
0.100731030106545,2
0.359414756298065,2
0.778883874416351,2
0.12791083753109,2
2.6181948184967,2
0.861832320690155,2
0.040589489042759,3
0.04172994196415,3
0.110945522785187,3
0.155799239873886,3
0.044685456901789,3
0.052675865590572,3
0.093161314725876,3
0.058952573686838,3
0.180028185248375,3
0.05044824257493,3
0.044336214661598,3
0.04427545517683,3
0.182348743081093,3
0.18342849612236,3
0.042537990957499,3
0.0386101603508,3
0.239720806479454,3
0.123990461230278,3
0.045885760337114,3
0.044873848557472,3
0.046154215931892,3
0.052628837525845,3
0.066336907446385,3
0.076047599315643,3
0.070089988410473,3
0.042282480746508,3
0.04277128726244,3
0.055513173341751,3
0.381208032369614,3
0.043489526957274,3
0.119452781975269,4
0.084914825856686,4
0.081942446529865,4
0.036815967410803,4
0.042183719575405,4
0.049357574433088,4
0.04343655705452,4
0.045764546841383,4
0.066120207309723,4
0.071430876851082,4
0.067274764180183,4
0.056318182498217,4
0.078463040292263,4
0.105437926948071,4
0.156026393175125,4
0.036616057157517,4
0.048663958907127,4
0.042793951928616,4
0.067390471696854,4
0.205811649560928,4
0.082999899983406,4
0.146855816245079,4
0.048915363848209,4
0.211985945701599,4
0.043198395520449,4
0.083954133093357,4
0.240427032113075,4
0.041961535811424,4
0.05554735288024,4
0.192452937364578,4
0.098665624856949,5
0.074619092047215,5
0.052703760564327,5
0.091911613941193,5
0.040007926523686,5
0.071579948067665,5
0.073539040982723,5
0.057807099074125,5
0.042992074042559,5
0.105296216905117,5
0.082618236541748,5
0.049062959849835,5
0.04303415492177,5
0.058244317770004,5
0.181680247187614,5
0.034266114234924,5
0.092936560511589,5
0.070774979889393,5
0.054662000387907,5
0.212575018405914,5
0.067515805363655,5
0.096658311784268,5
0.041069224476814,5
0.324055939912796,5
0.043324902653694,5
0.110491193830967,5
0.199444249272347,5
0.054990075528622,5
0.206645056605339,5
0.234144881367683,5
0.048336435109377,6
0.046119894832373,6
0.042870063334704,6
0.065938629209995,6
0.038130670785904,6
0.062974832952023,6
0.088464558124542,6
0.059404619038105,6
0.050564654171467,6
0.092535085976124,6
0.063690267503262,6
0.039113473147154,6
0.046034991741181,6
0.045612908899784,6
0.113013356924057,6
0.033935755491257,6
0.12331099063158,6
0.08333645761013,6
0.039162434637547,6
0.11625412851572,6
0.042248003184795,6
0.046815741807222,6
0.042164973914623,6
0.207744553685188,6
0.048210419714451,6
0.081452675163746,6
0.093669705092907,6
0.054949443787336,6
0.238667100667953,6
0.148159950971603,6
0.034850377589464,7
0.036204591393471,7
0.044527869671583,7
0.034021846950054,7
0.03660137578845,7
0.046149916946888,7
0.080849535763264,7
0.051002200692892,7
0.060578595846891,7
0.066322356462479,7
0.045083098113537,7
0.040024932473898,7
0.055667739361525,7
0.048046190291643,7
0.057484980672598,7
0.032131608575583,7
0.10888534784317,7
0.074365079402924,7
0.039107300341129,7
0.056631337851286,7
0.040441390126944,7
0.040647245943546,7
0.044545419514179,7
0.090930514037609,7
0.048149678856135,7
0.052792198956013,7
0.04825234040618,7
0.045269120484591,7
0.170027136802673,7
0.081463120877743,7
0.048485841602087,8
0.039127431809902,8
0.048952486366034,8
0.043461486697197,8
0.035293664783239,8
0.037259042263031,8
0.064488291740418,8
0.042833019047976,8
0.064520791172981,8
0.047237526625395,8
0.038443204015493,8
0.042875293642283,8
0.057992372661829,8
0.053430210798979,8
0.038259863853455,8
0.031169068068266,8
0.078083768486977,8
0.0594219006598,8
0.044077217578888,8
0.040329318493605,8
0.048463188111782,8
0.051944833248854,8
0.044401664286852,8
0.048254955559969,8
0.043453250080347,8
0.040263790637255,8
0.045486658811569,8
0.037617299705744,8
0.09851711243391,8
0.051646672189236,8
0.057947482913733,9
0.043781518936157,9
0.051665619015694,9
0.055124685168266,9
0.034121032804251,9
0.036371614784002,9
0.049899641424418,9
0.039305731654167,9
0.062346953898668,9
0.039025161415339,9
0.039898786693812,9
0.040919736027718,9
0.053268946707249,9
0.056816525757313,9
0.04208566993475,9
0.030959533527494,9
0.053824007511139,9
0.04817870259285,9
0.044500011950731,9
0.04309132322669,9
0.051333021372557,9
0.060184713453055,9
0.041874460875988,9
0.051061321049929,9
0.037552669644356,9
0.038074843585491,9
0.054610773921013,9
0.035519376397133,9
0.056872945278883,9
0.041518844664097,9
0.054413672536612,10
0.044811766594648,10
0.051596771925688,10
0.049651023000479,10
0.03309378400445,10
0.038946595042944,10
0.041083786636591,10
0.039574388414621,10
0.056698925793171,10
0.038681972771883,10
0.043622516095638,10
0.036481540650129,10
0.046387664973736,10
0.057106666266918,10
0.052028048783541,10
0.029876427724958,10
0.042864385992289,10
