y,x
0.04755658591,50
0.02272018469,100
0.01863109985,150
0.01618968646,200
0.0144246407,250
0.01307853703,300
0.01200165558,350
0.01111513683,400
0.01036787333,450
0.009727515612,500
0.009174605179,550
0.008698154828,600
0.008272922916,650
0.007905719865,700
0.007569012469,750
0.00727644358,800
0.007003398684,850
0.006756490506,900
0.006550156404,950
0.006330363507,1000
0.006141674966,1050
0.005983260963,1100
0.00580842819,1150
0.005656134654,1200
0.005529730376,1250
0.005387360049,1300
0.005262347304,1350
0.005157549811,1400
0.005040400456,1450
0.004933346079,1500
0.004856500552,1550
0.00474506394,1600
0.004658797977,1650
0.004585653662,1700
0.004497498453,1750
0.004420010838,1800
0.004368021935,1850
0.004282437146,1900
0.004215690401,1950
0.004163271128,2000
0.004093702559,2050
0.004044781658,2100
0.003985810247,2150
0.003931483939,2200
0.003884630407,2250
0.003830157728,2300
0.00378728054,2350
0.003739912577,2400
0.003700977106,2450
0.003651119763,2500
0.003615639243,2550
0.003570616588,2600
0.003536470599,2650
0.003491664438,2700
0.003465688133,2750
0.00341947555,2800
0.003402016294,2850
0.003354195986,2900
0.003329330115,2950
0.003293888206,3000
0.003265795544,3050
0.00323728017,3100
0.003198554683,3150
0.00318301156,3200
0.003147164125,3250
0.003132082303,3300
0.00309903849,3350
0.003075037504,3400
0.003046803076,3450
0.003030630593,3500
0.002993572454,3550
0.002988225826,3600
0.002954639716,3650
0.002939246564,3700
0.002912863631,3750
0.002900322755,3800
0.002875011089,3850
0.002856462962,3900
0.002835579788,3950
0.002822862411,4000
