step,mode,loss,angle_error(rad),distance(m)
1,test,0,0.023238305002450943,0.0
2,test,0,0.29701513051986694,0.0
3,test,0,0.2970157861709595,0.0
4,test,0,0.29677262902259827,0.0
5,test,0,0.18165132403373718,0.0
6,test,0,0.09068882465362549,0.0
7,test,0,0.09294910728931427,0.0
8,test,0,0.09114716947078705,0.0
9,test,0,0.03585558757185936,0.0
10,test,0,0.02179785445332527,0.0
11,test,0,0.03181132301688194,0.0
12,test,0,0.056757207959890366,0.0
13,test,0,0.07489663362503052,0.0
14,test,0,0.07759305834770203,0.0
15,test,0,0.03719571605324745,0.0
16,test,0,0.028680581599473953,0.0
17,test,0,0.001278359442949295,0.0
18,test,0,0.014086481183767319,0.0
19,test,0,0.013435129076242447,0.0
20,test,0,0.011782582849264145,0.0
21,test,0,0.01877390220761299,0.0
22,test,0,0.0017317049205303192,0.0
23,test,0,0.003853391855955124,0.0
24,test,0,0.019033674150705338,0.0
25,test,0,0.020032402127981186,0.0
26,test,0,0.001621287316083908,0.0
27,test,0,0.014755640178918839,0.0
28,test,0,0.010817300528287888,0.0
29,test,0,0.002606678754091263,0.0
30,test,0,0.00536959245800972,0.0
31,test,0,0.006468478590250015,0.0
32,test,0,0.013735983520746231,0.0
33,test,0,0.0004041902720928192,0.0
34,test,0,0.003215525299310684,0.0
35,test,0,0.01593518629670143,0.0
36,test,0,0.00796649232506752,0.0
37,test,0,0.00856030359864235,0.0
38,test,0,0.005831535905599594,0.0
39,test,0,0.003891516476869583,0.0
40,test,0,0.0044704340398311615,0.0
41,test,0,0.009379040449857712,0.0
42,test,0,0.01717497780919075,0.0
43,test,0,0.018711421638727188,0.0
44,test,0,0.013944696635007858,0.0
45,test,0,0.02267656847834587,0.0
46,test,0,0.004291709512472153,0.0
47,test,0,0.028102446347475052,0.0
48,test,0,0.09279242157936096,0.0
49,test,0,0.09983083605766296,0.0
50,test,0,0.1504146158695221,0.0
51,test,0,0.1503068506717682,0.0
52,test,0,0.04920070990920067,0.0
53,test,0,0.18457140028476715,0.0
54,test,0,0.23110271990299225,0.0
55,test,0,0.23362351953983307,0.0
56,test,0,0.09798792004585266,0.0
57,test,0,0.1511611044406891,0.0
58,test,0,0.1177082359790802,0.0
59,test,0,0.12910836935043335,0.0
60,test,0,0.00809222087264061,0.0
61,test,0,0.029757428914308548,0.0
62,test,0,0.047292713075876236,0.0
63,test,0,0.06420297920703888,0.0
64,test,0,0.0654284805059433,0.0
65,test,0,0.03743137791752815,0.0
66,test,0,0.03503236547112465,0.0
67,test,0,0.013247031718492508,0.0
68,test,0,0.007665742188692093,0.0
69,test,0,0.02110956981778145,0.0
70,test,0,0.01631351187825203,0.0
71,test,0,0.00801343098282814,0.0
72,test,0,0.013965148478746414,0.0
73,test,0,0.001362476497888565,0.0
74,test,0,0.006303969770669937,0.0
75,test,0,0.004496600478887558,0.0
76,test,0,0.006042260676622391,0.0
77,test,0,0.007566947489976883,0.0
78,test,0,0.0055490098893642426,0.0
79,test,0,0.012789648026227951,0.0
80,test,0,0.002870481461286545,0.0
81,test,0,0.01595449075102806,0.0
82,test,0,0.015552584081888199,0.0
83,test,0,0.015415128320455551,0.0
84,test,0,0.006433647125959396,0.0
85,test,0,0.0005557574331760406,0.0
86,test,0,0.007463451474905014,0.0
87,test,0,0.001349378377199173,0.0
88,test,0,0.003903482109308243,0.0
89,test,0,0.004940878599882126,0.0
90,test,0,0.008854862302541733,0.0
91,test,0,0.00897163525223732,0.0
92,test,0,0.009841132909059525,0.0
93,test,0,0.00840194895863533,0.0
94,test,0,0.009758587926626205,0.0
95,test,0,0.004078064113855362,0.0
96,test,0,0.0048788972198963165,0.0
97,test,0,0.0018352977931499481,0.0
98,test,0,0.009202126413583755,0.0
99,test,0,0.006063234061002731,0.0
100,test,0,0.0044530294835567474,0.0
101,test,0,0.004553977400064468,0.0
102,test,0,0.00019595399498939514,0.0
103,test,0,0.0015049315989017487,0.0
104,test,0,0.007227528840303421,0.0
105,test,0,0.010312531143426895,0.0
106,test,0,0.010176543146371841,0.0
107,test,0,0.011675376445055008,0.0
108,test,0,0.0038334839046001434,0.0
109,test,0,0.000970844179391861,0.0
110,test,0,0.009084153920412064,0.0
111,test,0,0.006078850477933884,0.0
112,test,0,0.009209025651216507,0.0
113,test,0,0.005515966564416885,0.0
114,test,0,0.0058855824172496796,0.0
115,test,0,0.006254497915506363,0.0
116,test,0,0.005388189107179642,0.0
117,test,0,0.0025079213082790375,0.0
118,test,0,0.001656893640756607,0.0
119,test,0,0.006383132189512253,0.0
120,test,0,0.010961662977933884,0.0
121,test,0,0.0013979636132717133,0.0
122,test,0,0.001507829874753952,0.0
123,test,0,0.002608831971883774,0.0
124,test,0,0.016240697354078293,0.0
125,test,0,0.012448649853467941,0.0
126,test,0,0.005582522600889206,0.0
127,test,0,0.015681009739637375,0.0
128,test,0,0.0015282444655895233,0.0
129,test,0,0.009375479072332382,0.0
130,test,0,0.01533147320151329,0.0
131,test,0,0.010593239217996597,0.0
132,test,0,0.013225499540567398,0.0
133,test,0,0.011926699429750443,0.0
134,test,0,0.003946226090192795,0.0
135,test,0,0.002071138471364975,0.0
136,test,0,0.021162409335374832,0.0
137,test,0,0.017171982675790787,0.0
138,test,0,0.003354262560606003,0.0
139,test,0,0.007731620222330093,0.0
140,test,0,0.004030268639326096,0.0
141,test,0,0.011474896222352982,0.0
142,test,0,0.00012307241559028625,0.0
143,test,0,0.001620020717382431,0.0
144,test,0,0.004705231636762619,0.0
145,test,0,0.0038383565843105316,0.0
146,test,0,0.005165759474039078,0.0
147,test,0,0.015305373817682266,0.0
148,test,0,0.010443482547998428,0.0
149,test,0,0.007634814828634262,0.0
150,test,0,0.005970451980829239,0.0
151,test,0,0.005950558930635452,0.0
152,test,0,0.004755627363920212,0.0
153,test,0,0.01599917933344841,0.0
154,test,0,0.012574475258588791,0.0
155,test,0,0.009596209973096848,0.0
156,test,0,0.01738787814974785,0.0
157,test,0,0.005300875753164291,0.0
158,test,0,0.000722099095582962,0.0
159,test,0,0.006541315466165543,0.0
160,test,0,0.005453813821077347,0.0
