step,mode,loss,angle_error(rad),distance(m)
1,test,0,0.08600736409425735,0.0
2,test,0,0.08595217019319534,0.0
3,test,0,0.0834186002612114,0.0
4,test,0,0.07679156213998795,0.0
5,test,0,0.03464358299970627,0.0
6,test,0,0.03580828756093979,0.0
7,test,0,0.062174879014492035,0.0
8,test,0,0.06206875294446945,0.0
9,test,0,0.034660160541534424,0.0
10,test,0,0.03793446719646454,0.0
11,test,0,0.0723070278763771,0.0
12,test,0,0.09507561475038528,0.0
13,test,0,0.05602509528398514,0.0
14,test,0,0.07614140957593918,0.0
15,test,0,0.10948473960161209,0.0
16,test,0,0.19548605382442474,0.0
17,test,0,0.3111303448677063,0.0
18,test,0,0.30822014808654785,0.0
19,test,0,0.2662236988544464,0.0
20,test,0,0.2605138421058655,0.0
21,test,0,0.38874632120132446,0.0
22,test,0,0.037891075015068054,0.0
23,test,0,0.014054346829652786,0.0
24,test,0,0.023335041478276253,0.0
25,test,0,0.06647273898124695,0.0
26,test,0,0.09348384290933609,0.0
27,test,0,0.09307971596717834,0.0
28,test,0,0.11245311051607132,0.0
29,test,0,0.12678304314613342,0.0
30,test,0,0.0777151808142662,0.0
31,test,0,0.06191134452819824,0.0
32,test,0,0.07497231662273407,0.0
33,test,0,0.08468811959028244,0.0
34,test,0,0.07036054134368896,0.0
35,test,0,0.021178612485527992,0.0
36,test,0,0.017135629430413246,0.0
37,test,0,0.019955569878220558,0.0
38,test,0,0.0010603982955217361,0.0
39,test,0,0.02462957613170147,0.0
40,test,0,0.018028339371085167,0.0
41,test,0,0.035754747688770294,0.0
42,test,0,0.04991646856069565,0.0
43,test,0,0.07761315256357193,0.0
44,test,0,0.17199721932411194,0.0
45,test,0,0.14492997527122498,0.0
46,test,0,0.0035981331020593643,0.0
47,test,0,0.02493887208402157,0.0
48,test,0,0.06936990469694138,0.0
49,test,0,0.042116113007068634,0.0
50,test,0,0.04005610942840576,0.0
51,test,0,0.008574152365326881,0.0
52,test,0,0.011171700432896614,0.0
53,test,0,0.020353378728032112,0.0
54,test,0,0.010057108476758003,0.0
55,test,0,0.046710751950740814,0.0
56,test,0,0.13482047617435455,0.0
57,test,0,0.1364050656557083,0.0
58,test,0,0.09761755913496017,0.0
59,test,0,0.09961969405412674,0.0
60,test,0,0.00037963129580020905,0.0
61,test,0,0.08314534276723862,0.0
62,test,0,0.17452079057693481,0.0
63,test,0,0.10686453431844711,0.0
64,test,0,0.019599510356783867,0.0
65,test,0,0.06511994451284409,0.0
