step,mode,loss,angle_error(rad),distance(m)
1,test,0,0.15153299272060394,0.0
2,test,0,0.15220990777015686,0.0
3,test,0,0.151848703622818,0.0
4,test,0,0.15217772126197815,0.0
5,test,0,0.006097795441746712,0.0
6,test,0,0.010257432237267494,0.0
7,test,0,0.01738734357059002,0.0
8,test,0,0.025715986266732216,0.0
9,test,0,0.030748913064599037,0.0
10,test,0,0.04546903818845749,0.0
11,test,0,0.05832158029079437,0.0
12,test,0,0.03859202563762665,0.0
13,test,0,0.01059175655245781,0.0
14,test,0,0.001624802127480507,0.0
15,test,0,0.013058902695775032,0.0
16,test,0,0.010959340259432793,0.0
17,test,0,0.009871261194348335,0.0
18,test,0,0.19001741707324982,0.0
19,test,0,0.13137203454971313,0.0
20,test,0,0.014357110485434532,0.0
21,test,0,0.012907775118947029,0.0
22,test,0,0.023947274312376976,0.0
23,test,0,0.027240583673119545,0.0
24,test,0,0.022641601040959358,0.0
25,test,0,0.022088641300797462,0.0
26,test,0,0.02297031320631504,0.0
27,test,0,0.022097306326031685,0.0
28,test,0,0.011145388707518578,0.0
29,test,0,0.005909105762839317,0.0
30,test,0,0.0014267358928918839,0.0
31,test,0,0.004079291597008705,0.0
32,test,0,0.004292754456400871,0.0
33,test,0,0.009283216670155525,0.0
34,test,0,0.012738937512040138,0.0
35,test,0,0.013206081464886665,0.0
36,test,0,0.036828555166721344,0.0
37,test,0,0.03018939681351185,0.0
38,test,0,0.020561302080750465,0.0
39,test,0,0.03672259300947189,0.0
40,test,0,0.05100678652524948,0.0
41,test,0,0.024000754579901695,0.0
42,test,0,0.0009112302213907242,0.0
43,test,0,0.06842898577451706,0.0
44,test,0,0.09089283645153046,0.0
45,test,0,0.009995391592383385,0.0
46,test,0,0.04387575387954712,0.0
47,test,0,0.03168230503797531,0.0
48,test,0,0.01805948279798031,0.0
49,test,0,0.008915279060602188,0.0
50,test,0,0.016625436022877693,0.0
51,test,0,0.04652712494134903,0.0
52,test,0,0.049504563212394714,0.0
53,test,0,0.018659109249711037,0.0
54,test,0,0.03144131600856781,0.0
55,test,0,0.08745463192462921,0.0
56,test,0,0.016555579379200935,0.0
57,test,0,0.0357523187994957,0.0
58,test,0,0.05061949044466019,0.0
59,test,0,0.015882140025496483,0.0
