step,mode,loss,angle_error(rad),distance(m)
1,test,0,0.192776620388031,0.0
2,test,0,0.19311615824699402,0.0
3,test,0,0.08761889487504959,0.0
4,test,0,0.040118586272001266,0.0
5,test,0,0.05773172527551651,0.0
6,test,0,0.048746347427368164,0.0
7,test,0,0.015356328338384628,0.0
8,test,0,0.00909133069217205,0.0
9,test,0,0.02176816016435623,0.0
10,test,0,0.025964420288801193,0.0
11,test,0,0.021325238049030304,0.0
12,test,0,0.021557960659265518,0.0
13,test,0,0.023934390395879745,0.0
14,test,0,0.4317752718925476,0.0
15,test,0,0.06060197576880455,0.0
16,test,0,0.2668078541755676,0.0
17,test,0,0.0161896925419569,0.0
18,test,0,0.12230046838521957,0.0
19,test,0,0.07011713832616806,0.0
20,test,0,0.08578126132488251,0.0
21,test,0,0.028183333575725555,0.0
22,test,0,0.0029997695237398148,0.0
23,test,0,0.04383116587996483,0.0
24,test,0,0.024464178830385208,0.0
25,test,0,6.986968219280243e-05,0.0
26,test,0,0.014655454084277153,0.0
27,test,0,0.023965805768966675,0.0
28,test,0,0.019578874111175537,0.0
29,test,0,0.014750862494111061,0.0
30,test,0,0.013714216649532318,0.0
31,test,0,0.015086028724908829,0.0
32,test,0,0.009979408234357834,0.0
33,test,0,0.0015287455171346664,0.0
34,test,0,0.018481850624084473,0.0
35,test,0,0.019282370805740356,0.0
36,test,0,0.024124573916196823,0.0
37,test,0,0.0485929399728775,0.0
38,test,0,0.07992728799581528,0.0
39,test,0,0.10567518323659897,0.0
40,test,0,0.10712452232837677,0.0
41,test,0,0.05337192490696907,0.0
42,test,0,0.050490617752075195,0.0
43,test,0,0.07174437493085861,0.0
44,test,0,0.03991233929991722,0.0
45,test,0,0.012284612283110619,0.0
46,test,0,0.018735945224761963,0.0
47,test,0,0.04165896773338318,0.0
48,test,0,0.059025563299655914,0.0
49,test,0,0.05637256056070328,0.0
50,test,0,0.0012110443785786629,0.0
51,test,0,0.01773042418062687,0.0
52,test,0,0.0379086472094059,0.0
53,test,0,0.04579747095704079,0.0
54,test,0,0.028891468420624733,0.0
55,test,0,0.02326289191842079,0.0
56,test,0,0.05781439691781998,0.0
57,test,0,0.02901996299624443,0.0
58,test,0,0.012786220759153366,0.0
59,test,0,0.02987227588891983,0.0
60,test,0,0.02696637064218521,0.0
61,test,0,0.011080233380198479,0.0
62,test,0,0.0013259034603834152,0.0
63,test,0,0.004746561869978905,0.0
64,test,0,0.018664423376321793,0.0
65,test,0,0.0024021537974476814,0.0
66,test,0,0.00304519385099411,0.0
67,test,0,0.004813985899090767,0.0
68,test,0,0.002709314227104187,0.0
69,test,0,0.0010865721851587296,0.0
70,test,0,0.00047119148075580597,0.0
71,test,0,0.0015523377805948257,0.0
72,test,0,0.001046004705131054,0.0
73,test,0,0.0009388914331793785,0.0
74,test,0,0.001383017748594284,0.0
75,test,0,0.000867762602865696,0.0
76,test,0,0.00026454031467437744,0.0
77,test,0,0.0006670299917459488,0.0
78,test,0,0.0004885140806436539,0.0
79,test,0,0.0004890020936727524,0.0
80,test,0,0.0007439684122800827,0.0
81,test,0,0.0015499535948038101,0.0
82,test,0,0.0021922066807746887,0.0
83,test,0,0.002973737195134163,0.0
84,test,0,0.0032649748027324677,0.0
85,test,0,0.0045904964208602905,0.0
86,test,0,0.005337866023182869,0.0
87,test,0,0.005827067419886589,0.0
88,test,0,0.0060337744653224945,0.0
89,test,0,0.005372324958443642,0.0
90,test,0,0.004957366734743118,0.0
91,test,0,0.004811068996787071,0.0
92,test,0,0.0048331525176763535,0.0
93,test,0,0.004560044035315514,0.0
94,test,0,0.0039761681109666824,0.0
95,test,0,0.004373190924525261,0.0
96,test,0,0.004160240292549133,0.0
97,test,0,0.0027648285031318665,0.0
98,test,0,0.0027850791811943054,0.0
99,test,0,0.00333472341299057,0.0
100,test,0,0.004482429474592209,0.0
101,test,0,0.0004711858928203583,0.0
102,test,0,0.005250386893749237,0.0
103,test,0,0.009007738903164864,0.0
104,test,0,0.012418163008987904,0.0
105,test,0,0.019185703247785568,0.0
106,test,0,0.03626910597085953,0.0
107,test,0,0.06239426136016846,0.0
108,test,0,0.0783519297838211,0.0
109,test,0,0.04267752170562744,0.0
110,test,0,0.01433300320059061,0.0
111,test,0,0.049469344317913055,0.0
112,test,0,0.07709340751171112,0.0
113,test,0,0.060876309871673584,0.0
114,test,0,0.012526433914899826,0.0
115,test,0,0.0037534572184085846,0.0
116,test,0,0.02112111821770668,0.0
117,test,0,0.012497873976826668,0.0
118,test,0,0.018542639911174774,0.0
119,test,0,0.019866134971380234,0.0
120,test,0,0.008301233872771263,0.0
