step,mode,loss,angle_error(rad),distance(m)
1,test,0,0.19277873635292053,0.0
2,test,0,0.19319301843643188,0.0
3,test,0,0.058687418699264526,0.0
4,test,0,0.04219786822795868,0.0
5,test,0,0.056891895830631256,0.0
6,test,0,0.0422360934317112,0.0
7,test,0,0.013133706524968147,0.0
8,test,0,0.010315392166376114,0.0
9,test,0,0.021763138473033905,0.0
10,test,0,0.02582808956503868,0.0
11,test,0,0.021181318908929825,0.0
12,test,0,0.0217590294778347,0.0
13,test,0,0.024515289813280106,0.0
14,test,0,0.4990288317203522,0.0
15,test,0,0.2607001066207886,0.0
16,test,0,0.3631957769393921,0.0
17,test,0,0.3281908929347992,0.0
18,test,0,0.25783571600914,0.0
19,test,0,0.1708778738975525,0.0
20,test,0,0.2186177670955658,0.0
21,test,0,0.12067721039056778,0.0
22,test,0,0.10799279063940048,0.0
23,test,0,0.01040111854672432,0.0
24,test,0,0.09139802306890488,0.0
25,test,0,0.030843432992696762,0.0
26,test,0,0.025919271633028984,0.0
27,test,0,0.014531750231981277,0.0
28,test,0,0.04140520840883255,0.0
29,test,0,0.02251492440700531,0.0
30,test,0,0.007508883252739906,0.0
31,test,0,0.012414773926138878,0.0
32,test,0,0.019497673958539963,0.0
33,test,0,0.018293749541044235,0.0
34,test,0,0.009329546242952347,0.0
35,test,0,0.005248182453215122,0.0
36,test,0,0.020321011543273926,0.0
37,test,0,0.025350410491228104,0.0
38,test,0,0.03868437558412552,0.0
39,test,0,0.06424233317375183,0.0
40,test,0,0.08353468030691147,0.0
41,test,0,0.09929818660020828,0.0
42,test,0,0.07071630656719208,0.0
43,test,0,0.005461622029542923,0.0
44,test,0,0.06593478471040726,0.0
45,test,0,0.046502962708473206,0.0
46,test,0,0.028643589466810226,0.0
47,test,0,0.0221642404794693,0.0
48,test,0,0.03105824813246727,0.0
49,test,0,0.04723457992076874,0.0
50,test,0,0.06333011388778687,0.0
51,test,0,0.022343818098306656,0.0
52,test,0,0.017229992896318436,0.0
53,test,0,0.01474650576710701,0.0
54,test,0,0.05901029706001282,0.0
55,test,0,0.006238916888833046,0.0
56,test,0,0.004908135160803795,0.0
57,test,0,0.05436920374631882,0.0
58,test,0,0.04907394200563431,0.0
59,test,0,0.013371026143431664,0.0
60,test,0,0.015798717737197876,0.0
61,test,0,0.03330529108643532,0.0
62,test,0,0.017797205597162247,0.0
63,test,0,0.003892732784152031,0.0
64,test,0,0.0020249076187610626,0.0
65,test,0,0.01979050412774086,0.0
66,test,0,0.004665758460760117,0.0
67,test,0,0.006143217906355858,0.0
68,test,0,0.0027916356921195984,0.0
69,test,0,0.005651574581861496,0.0
