step,mode,loss,angle_error(rad),distance(m)
1,test,0,0.04659812152385712,0.0
2,test,0,0.045202068984508514,0.0
3,test,0,0.042393140494823456,0.0
4,test,0,0.04544386267662048,0.0
5,test,0,0.04767905920743942,0.0
6,test,0,0.023472974076867104,0.0
7,test,0,0.0077841635793447495,0.0
8,test,0,0.012418268248438835,0.0
9,test,0,0.00458751805126667,0.0
10,test,0,0.01463308371603489,0.0
11,test,0,0.016886310651898384,0.0
12,test,0,0.025658415630459785,0.0
13,test,0,0.02528594620525837,0.0
14,test,0,0.04129102826118469,0.0
15,test,0,0.07266414910554886,0.0
16,test,0,0.09017486125230789,0.0
17,test,0,0.06429333984851837,0.0
18,test,0,0.02418241836130619,0.0
19,test,0,0.008916793391108513,0.0
20,test,0,0.02050531841814518,0.0
21,test,0,0.012157248333096504,0.0
22,test,0,0.012253334745764732,0.0
23,test,0,0.020458726212382317,0.0
24,test,0,0.018605446442961693,0.0
25,test,0,0.045873984694480896,0.0
26,test,0,0.0964907854795456,0.0
27,test,0,0.0640813410282135,0.0
28,test,0,0.012276304885745049,0.0
29,test,0,0.003386871889233589,0.0
30,test,0,0.009074421599507332,0.0
31,test,0,0.016341106966137886,0.0
32,test,0,0.02883891947567463,0.0
33,test,0,0.0169184822589159,0.0
34,test,0,0.007943307980895042,0.0
35,test,0,0.01966586522758007,0.0
36,test,0,0.030534831807017326,0.0
37,test,0,0.04338103532791138,0.0
38,test,0,0.053168199956417084,0.0
39,test,0,0.04183001071214676,0.0
40,test,0,0.018431616947054863,0.0
41,test,0,0.029384328052401543,0.0
42,test,0,0.048120103776454926,0.0
43,test,0,0.04952806234359741,0.0
44,test,0,0.05846068263053894,0.0
45,test,0,0.056619249284267426,0.0
46,test,0,0.030144473537802696,0.0
47,test,0,0.006423903629183769,0.0
48,test,0,0.002204740419983864,0.0
49,test,0,0.000245044007897377,0.0
50,test,0,0.04529917240142822,0.0
51,test,0,0.05404122173786163,0.0
52,test,0,0.022147761657834053,0.0
53,test,0,0.07887306064367294,0.0
54,test,0,0.08809792995452881,0.0
55,test,0,0.04972827434539795,0.0
56,test,0,0.095033198595047,0.0
57,test,0,0.030133796855807304,0.0
58,test,0,0.04616729915142059,0.0
59,test,0,0.028278181329369545,0.0
60,test,0,0.03539098799228668,0.0
61,test,0,0.062496669590473175,0.0
62,test,0,0.1358684003353119,0.0
63,test,0,0.11130975186824799,0.0
64,test,0,0.0996035784482956,0.0
65,test,0,0.05358165502548218,0.0
66,test,0,0.0021684300154447556,0.0
67,test,0,0.1213478147983551,0.0
68,test,0,0.05906618386507034,0.0
69,test,0,0.07337022572755814,0.0
70,test,0,0.022264262661337852,0.0
71,test,0,4.933588206768036e-05,0.0
72,test,0,0.04253701865673065,0.0
73,test,0,0.08220162987709045,0.0
74,test,0,0.06955146044492722,0.0
75,test,0,0.03766053169965744,0.0
76,test,0,0.03610356152057648,0.0
