step,mode,loss,angle_error(rad),distance(m)
1,test,0,0.19273152947425842,0.0
2,test,0,0.19299250841140747,0.0
3,test,0,0.1932389736175537,0.0
4,test,0,0.1867193877696991,0.0
5,test,0,0.10707932710647583,0.0
6,test,0,0.042158931493759155,0.0
7,test,0,0.060987748205661774,0.0
8,test,0,0.056056030094623566,0.0
9,test,0,0.022400084882974625,0.0
10,test,0,0.0038442369550466537,0.0
11,test,0,0.018303867429494858,0.0
12,test,0,0.030050817877054214,0.0
13,test,0,0.022710707038640976,0.0
14,test,0,0.017990604043006897,0.0
15,test,0,0.023397542536258698,0.0
16,test,0,0.02740229293704033,0.0
17,test,0,0.02911161258816719,0.0
18,test,0,0.029425494372844696,0.0
19,test,0,0.030056841671466827,0.0
20,test,0,0.02983471378684044,0.0
21,test,0,0.03020605444908142,0.0
22,test,0,0.03282368183135986,0.0
23,test,0,0.038707997649908066,0.0
24,test,0,0.04379730299115181,0.0
25,test,0,0.04322786629199982,0.0
26,test,0,0.03118305280804634,0.0
27,test,0,0.015912480652332306,0.0
28,test,0,0.03483860194683075,0.0
29,test,0,0.04519330710172653,0.0
30,test,0,0.22213461995124817,0.0
31,test,0,0.2335209846496582,0.0
32,test,0,0.5496355295181274,0.0
33,test,0,0.46174561977386475,0.0
34,test,0,0.26931867003440857,0.0
35,test,0,0.352831095457077,0.0
36,test,0,0.1634434461593628,0.0
37,test,0,0.22834956645965576,0.0
38,test,0,0.19759181141853333,0.0
39,test,0,0.15114912390708923,0.0
40,test,0,0.11522015184164047,0.0
41,test,0,0.051293905824422836,0.0
42,test,0,0.09788226336240768,0.0
43,test,0,0.06284306943416595,0.0
44,test,0,0.025878015905618668,0.0
45,test,0,0.004517235793173313,0.0
46,test,0,0.03400299325585365,0.0
47,test,0,0.029328953474760056,0.0
48,test,0,0.0117106344550848,0.0
49,test,0,0.010796504095196724,0.0
50,test,0,0.01125943474471569,0.0
51,test,0,0.003933209925889969,0.0
52,test,0,0.014912446029484272,0.0
53,test,0,0.01952698826789856,0.0
54,test,0,0.021826917305588722,0.0
55,test,0,0.03968296945095062,0.0
56,test,0,0.07460290193557739,0.0
57,test,0,0.09292697161436081,0.0
58,test,0,0.12544113397598267,0.0
59,test,0,0.07663491368293762,0.0
60,test,0,0.036048851907253265,0.0
