3,-10.0235059319434,27.9983711542635,-1.61783834391835
4,-9.97356124552615,27.9960199208254,-1.61783834391835
5,-9.92361655910887,27.9936686873874,-1.61783834391835
6,-9.82372718627432,27.9889662205114,-1.61783834391835
7,-10.2718033840243,27.500544409194,-1.66571044542879
8,-10.1722534804696,27.4910672417773,-1.66571044542879
9,-10.1224785286922,27.486328658069,-1.66571044542879
10,-10.0727035769148,27.4815900743606,-1.66571044542879
11,-10.0229286251375,27.4768514906523,-1.66571044542879
12,-9.9731536733601,27.4721129069439,-1.66571044542879
13,-9.87360376980538,27.4626357395272,-1.66571044542879
14,-10.3301400501731,26.9877528576866,-1.68400738800904
15,-10.2307802032306,26.9764559193596,-1.68400738800904
16,-10.1811002797594,26.9708074501961,-1.68400738800904
17,-10.1314203562881,26.9651589810326,-1.68400738800904
18,-10.0817404328169,26.9595105118691,-1.68400738800904
19,-10.0320605093456,26.9538620427056,-1.68400738800904
20,-9.93270066240313,26.9425651043785,-1.68400738800904
21,-10.3420851856096,26.4514309968259,-1.5914698529609
22,-10.2421065545827,26.4493637914688,-1.5914698529609
23,-10.1921172390693,26.4483301887902,-1.5914698529609
24,-10.1421279235558,26.4472965861116,-1.5914698529609
25,-10.0921386080424,26.446262983433,-1.5914698529609
26,-10.0421492925289,26.4452293807544,-1.5914698529609
27,-9.94217066150203,26.4431621753973,-1.5914698529609
28,-10.3064002532376,25.9153163610163,-1.50287227329601
29,-10.2066308484117,25.9221035445768,-1.50287227329601
30,-10.1567461459987,25.9254971363571,-1.50287227329601
31,-10.1068614435858,25.9288907281374,-1.50287227329601
32,-10.0569767411728,25.9322843199176,-1.50287227329601
33,-10.0070920387599,25.9356779116979,-1.50287227329601
34,-9.90732263393395,25.9424650952584,-1.50287227329601
35,-10.295548552679,25.4243337669484,-1.54827818034186
36,-10.1955739049537,25.4265853912951,-1.54827818034186
37,-10.145586581091,25.4277112034684,-1.54827818034186
38,-10.0955992572283,25.4288370156418,-1.54827818034186
39,-10.0456119333657,25.4299628278151,-1.54827818034186
40,-9.99562460950302,25.4310886399884,-1.54827818034186
41,-9.8956499617777,25.4333402643351,-1.54827818034186
42,-10.2943414426043,24.9282908051791,-1.56828218516581
43,-10.1943417586495,24.9285422190772,-1.56828218516581
44,-10.1443419166722,24.9286679260262,-1.56828218516581
45,-10.0943420746948,24.9287936329752,-1.56828218516581
46,-10.0443422327174,24.9289193399242,-1.56828218516581
47,-9.99434239074003,24.9290450468733,-1.56828218516581
48,-9.89434270678527,24.9292964607713,-1.56828218516581
49,-10.2935115404876,24.4088609540868,-1.56919844911688
50,-10.1935116681483,24.4090207417866,-1.56919844911688
51,-10.1435117319786,24.4091006356365,-1.56919844911688
52,-10.0935117958089,24.4091805294864,-1.56919844911688
53,-10.0435118596392,24.4092604233363,-1.56919844911688
54,-9.99351192346952,24.4093403171862,-1.56919844911688
55,-9.89351205113014,24.409500104886,-1.56919844911688
56,-10.2603102949547,23.8781666576749,-1.50760255178882
57,-10.1605099011749,23.8844818299922,-1.50760255178882
58,-10.110609704285,23.8876394161508,-1.50760255178882
59,-10.0607095073951,23.8907970023095,-1.50760255178882
60,-10.0108093105052,23.8939545884681,-1.50760255178882
61,-9.9609091136153,23.8971121746268,-1.50760255178882
62,-9.8611087198355,23.9034273469441,-1.50760255178882
63,-10.2457440066774,23.3848284501656,-1.54105225570916
64,-10.1457882389045,23.3878024187124,-1.54105225570916
65,-10.095810355018,23.3892894029858,-1.54105225570916
66,-10.0458324711315,23.3907763872592,-1.54105225570916
67,-9.99585458724502,23.3922633715326,-1.54105225570916
68,-9.94587670335854,23.393750355806,-1.54105225570916
69,-9.84592093558558,23.3967243243528,-1.54105225570916
70,-10.2423455370164,22.8694807422856,-1.56409884590569
71,-10.1423477798205,22.8701504853675,-1.56409884590569
72,-10.0923489012226,22.8704853569084,-1.56409884590569
73,-10.0423500226246,22.8708202284493,-1.56409884590569
74,-9.9923511440267,22.8711550999903,-1.56409884590569
75,-9.94235226542877,22.8714899715312,-1.56409884590569
76,-9.8423545082329,22.8721597146131,-1.56409884590569
77,-10.2354231481157,22.3487242426519,-1.55749579027206
78,-10.1354319931989,22.3500542570891,-1.55749579027206
79,-10.0854364157405,22.3507192643078,-1.55749579027206
80,-10.0354408382821,22.3513842715264,-1.55749579027206
81,-9.98544526082369,22.352049278745,-1.55749579027206
82,-9.93544968336529,22.3527142859637,-1.55749579027206
83,-9.83545852844848,22.3540443004009,-1.55749579027206
84,-10.2096664529101,21.8223145101525,-1.52166272889244
