1,0.642599952,0.055554259,0.426557958
2,0.601225988,0.146593784,0.426557958
3,0.559852024,0.237633309,0.426557958
4,0.518478059,0.328672834,0.426557958
5,1.024317068,-0.085354735,0.4754246
6,0.978545468,0.003555111,0.4754246
7,0.932773869,0.092464957,0.4754246
8,0.887002269,0.181374802,0.4754246
9,0.841230669,0.270284648,0.4754246
10,0.795459069,0.359194493,0.4754246
11,0.749687469,0.448104339,0.4754246
12,1.266319426,0.033924311,0.458105235
13,1.222094476,0.123613517,0.458105235
14,1.177869526,0.213302724,0.458105235
15,1.133644576,0.30299193,0.458105235
16,1.089419626,0.392681137,0.458105235
17,1.045194675,0.482370344,0.458105235
18,1.000969725,0.57205955,0.458105235
19,1.514425654,0.159368843,0.468178815
20,1.469299471,0.248608003,0.468178815
21,1.424173289,0.337847163,0.468178815
22,1.379047106,0.427086323,0.468178815
23,1.333920924,0.516325483,0.468178815
24,1.288794741,0.605564643,0.468178815
25,1.243668559,0.694803803,0.468178815
26,1.752799682,0.266291746,0.422828866
27,1.711765499,0.357484925,0.422828866
28,1.670731317,0.448678104,0.422828866
29,1.629697134,0.539871283,0.422828866
30,1.588662952,0.631064462,0.422828866
31,1.54762877,0.72225764,0.422828866
32,1.506594587,0.813450819,0.422828866
33,2.002315241,0.376900657,0.417280694
34,1.961787643,0.468320096,0.417280694
35,1.921260045,0.559739535,0.417280694
36,1.880732447,0.651158974,0.417280694
37,1.840204849,0.742578412,0.417280694
38,1.799677251,0.833997851,0.417280694
39,1.759149653,0.92541729,0.417280694
40,2.1958489,0.394071856,0.145287077
41,2.181371251,0.493018295,0.145287077
42,2.166893602,0.591964733,0.145287077
43,2.152415953,0.690911171,0.145287077
44,2.137938304,0.78985761,0.145287077
45,2.123460656,0.888804048,0.145287077
46,2.108983007,0.987750487,0.145287077
47,2.421255988,0.39795697,0.026596674
48,2.418596634,0.497921603,0.026596674
49,2.41593728,0.597886236,0.026596674
50,2.413277926,0.697850869,0.026596674
51,2.410618572,0.797815502,0.026596674
52,2.407959218,0.897780135,0.026596674
53,2.405299864,0.997744768,0.026596674
54,2.68024557,0.390683079,-0.026449554
55,2.682890217,0.490648102,-0.026449554
56,2.685534864,0.590613125,-0.026449554
57,2.688179511,0.690578148,-0.026449554
58,2.690824158,0.790543171,-0.026449554
59,2.693468805,0.890508195,-0.026449554
60,2.696113452,0.990473218,-0.026449554
61,2.959306579,0.387085537,-0.01279061
62,2.960585605,0.487077357,-0.01279061
63,2.961864631,0.587069177,-0.01279061
64,2.963143657,0.687060997,-0.01279061
65,2.964422683,0.787052818,-0.01279061
66,2.965701709,0.887044638,-0.01279061
67,2.966980735,0.987036458,-0.01279061
68,3.237785682,0.386749148,-0.001134771
69,3.237899159,0.486749084,-0.001134771
70,3.238012636,0.58674902,-0.001134771
71,3.238126113,0.686748955,-0.001134771
72,3.238239591,0.786748891,-0.001134771
73,3.238353068,0.886748826,-0.001134771
74,3.238466545,0.986748762,-0.001134771
75,3.512098768,0.38583205,-0.003340581
76,3.512432826,0.485831492,-0.003340581
77,3.512766883,0.585830934,-0.003340581
78,3.513100941,0.685830376,-0.003340581
79,3.513434998,0.785829818,-0.003340581
80,3.513769056,0.88582926,-0.003340581
81,3.514103113,0.985828702,-0.003340581
82,3.786955666,0.384808591,-0.00372351
83,3.787328016,0.484807898,-0.00372351
84,3.787700366,0.584807205,-0.00372351
85,3.788072716,0.684806511,-0.00372351
86,3.788445066,0.784805818,-0.00372351
87,3.788817416,0.884805125,-0.00372351
88,3.789189766,0.984804432,-0.00372351
89,4.049586748,0.373082802,-0.043705759
90,4.053955933,0.472987307,-0.043705759
91,4.058325117,0.572891813,-0.043705759
92,4.062694302,0.672796318,-0.043705759
93,4.067063487,0.772700824,-0.043705759
94,4.071432671,0.872605329,-0.043705759
95,4.075801856,0.972509835,-0.043705759
96,4.331884642,0.367775036,-0.01846124
97,4.333730661,0.467757996,-0.01846124
98,4.335576681,0.567740956,-0.01846124
99,4.3374227,0.667723915,-0.01846124
100,4.339268719,0.767706875,-0.01846124
101,4.341114738,0.867689834,-0.01846124
102,4.342960757,0.967672794,-0.01846124
103,4.610299574,0.365994213,-0.006316746
104,4.610931244,0.465992218,-0.006316746
105,4.611562914,0.565990223,-0.006316746
106,4.612194585,0.665988228,-0.006316746
107,4.612826255,0.765986233,-0.006316746
108,4.613457926,0.865984238,-0.006316746
109,4.614089596,0.965982243,-0.006316746
110,4.880274267,0.360040291,-0.021914912
111,4.882465583,0.460016279,-0.021914912
112,4.884656899,0.559992266,-0.021914912
113,4.886848214,0.659968254,-0.021914912
114,4.88903953,0.759944242,-0.021914912
115,4.891230846,0.85992023,-0.021914912
116,4.893422162,0.959896217,-0.021914912
117,5.15858509,0.357263078,-0.009900694
118,5.159575143,0.457258177,-0.009900694
119,5.160565197,0.557253276,-0.009900694
120,5.16155525,0.657248375,-0.009900694
121,5.162545303,0.757243474,-0.009900694
