step,mode,loss,angle_error(rad),distance(m)
1,test,0,0.0887746661901474,0.0
2,test,0,0.0891563892364502,0.0
3,test,0,0.08738622814416885,0.0
4,test,0,0.07221926003694534,0.0
5,test,0,0.05224042385816574,0.0
6,test,0,0.007913617417216301,0.0
7,test,0,0.015707729384303093,0.0
8,test,0,0.0224036555737257,0.0
9,test,0,0.019127631559967995,0.0
10,test,0,0.013562751933932304,0.0
11,test,0,0.011056723073124886,0.0
12,test,0,0.011020001024007797,0.0
13,test,0,0.014571284875273705,0.0
14,test,0,0.017775319516658783,0.0
15,test,0,0.01935293711721897,0.0
16,test,0,0.020300544798374176,0.0
17,test,0,0.02209155261516571,0.0
18,test,0,0.02332538366317749,0.0
19,test,0,0.01970497891306877,0.0
20,test,0,0.016704287379980087,0.0
21,test,0,0.32824546098709106,0.0
22,test,0,0.1604740470647812,0.0
23,test,0,0.028968794271349907,0.0
24,test,0,0.0647401437163353,0.0
25,test,0,0.01977924257516861,0.0
26,test,0,0.0019217361696064472,0.0
27,test,0,0.0009341365657746792,0.0
28,test,0,0.0009231423027813435,0.0
29,test,0,0.0028693233616650105,0.0
30,test,0,0.00489077577367425,0.0
31,test,0,0.0009334045462310314,0.0
32,test,0,0.0011623851023614407,0.0
33,test,0,0.0015541105531156063,0.0
34,test,0,0.003459006082266569,0.0
35,test,0,0.014523733407258987,0.0
36,test,0,0.012374131008982658,0.0
37,test,0,0.004315411206334829,0.0
38,test,0,0.006465644109994173,0.0
39,test,0,0.00851445272564888,0.0
40,test,0,0.014498816803097725,0.0
41,test,0,0.02063932828605175,0.0
42,test,0,0.02133985236287117,0.0
43,test,0,0.012160316109657288,0.0
44,test,0,0.0159861259162426,0.0
45,test,0,0.07180175930261612,0.0
46,test,0,0.0346350371837616,0.0
47,test,0,0.00457008695229888,0.0
48,test,0,0.016134992241859436,0.0
49,test,0,0.02147216908633709,0.0
50,test,0,0.04072922095656395,0.0
51,test,0,0.014788616448640823,0.0
52,test,0,0.006712149363011122,0.0
53,test,0,0.016875747591257095,0.0
54,test,0,0.007891552522778511,0.0
55,test,0,0.03166063129901886,0.0
56,test,0,0.04248255491256714,0.0
57,test,0,0.06579061597585678,0.0
58,test,0,0.04988136142492294,0.0
59,test,0,0.0024240980856120586,0.0
60,test,0,0.0439365915954113,0.0
61,test,0,0.031349021941423416,0.0
62,test,0,0.008470196276903152,0.0
63,test,0,0.036037247627973557,0.0
64,test,0,0.03209969401359558,0.0
65,test,0,0.031486693769693375,0.0
66,test,0,0.035767149180173874,0.0
67,test,0,0.048656050115823746,0.0
68,test,0,0.03949173167347908,0.0
69,test,0,0.03457022085785866,0.0
70,test,0,0.006860457826405764,0.0
71,test,0,0.018789874389767647,0.0
72,test,0,0.012276772409677505,0.0
73,test,0,0.005092487204819918,0.0
74,test,0,0.0029040169902145863,0.0
75,test,0,0.001403267029672861,0.0
76,test,0,0.0018973746336996555,0.0
77,test,0,0.0013731862418353558,0.0
78,test,0,0.00020004482939839363,0.0
79,test,0,8.580973371863365e-05,0.0
80,test,0,0.00018926197662949562,0.0
81,test,0,0.001198675949126482,0.0
82,test,0,0.002140763681381941,0.0
83,test,0,0.003723690751940012,0.0
84,test,0,0.0038825119845569134,0.0
85,test,0,0.0040418426506221294,0.0
86,test,0,0.00458205072209239,0.0
87,test,0,0.00600104546174407,0.0
88,test,0,0.006813658867031336,0.0
89,test,0,0.005984217394143343,0.0
90,test,0,0.003491563256829977,0.0
91,test,0,0.0007895496673882008,0.0
92,test,0,0.0020853676833212376,0.0
93,test,0,0.0013072597794234753,0.0
94,test,0,0.0003751390613615513,0.0
95,test,0,3.184424713253975e-05,0.0
96,test,0,0.0011203191243112087,0.0
97,test,0,0.003299248870462179,0.0
98,test,0,0.004787804093211889,0.0
99,test,0,0.0073081511072814465,0.0
100,test,0,0.01024325005710125,0.0
101,test,0,0.012030554935336113,0.0
102,test,0,0.01176420971751213,0.0
103,test,0,0.008592464029788971,0.0
104,test,0,0.011534672230482101,0.0
105,test,0,0.01611982099711895,0.0
106,test,0,0.022938653826713562,0.0
107,test,0,0.018322139978408813,0.0
108,test,0,0.010483216494321823,0.0
109,test,0,0.0014409045688807964,0.0
110,test,0,0.004069894086569548,0.0
111,test,0,0.006475711707025766,0.0
112,test,0,0.007523177657276392,0.0
113,test,0,0.017076998949050903,0.0
114,test,0,0.01844390109181404,0.0
115,test,0,0.0022208108566701412,0.0
116,test,0,0.016671424731612206,0.0
117,test,0,0.012790100648999214,0.0
118,test,0,0.0012308568693697453,0.0
119,test,0,0.030390683561563492,0.0
120,test,0,0.0787370428442955,0.0
121,test,0,0.09758750349283218,0.0
122,test,0,0.06469304859638214,0.0
123,test,0,0.003433301579207182,0.0
124,test,0,0.04470207542181015,0.0
125,test,0,0.026273557916283607,0.0
126,test,0,0.009295614436268806,0.0
127,test,0,0.010228127241134644,0.0
128,test,0,0.012578003108501434,0.0
129,test,0,0.018039550632238388,0.0
130,test,0,0.00852394662797451,0.0
131,test,0,0.054843414574861526,0.0
132,test,0,0.0771036446094513,0.0
133,test,0,0.05946801230311394,0.0
134,test,0,0.018547452986240387,0.0
135,test,0,0.0636141300201416,0.0
136,test,0,0.033526383340358734,0.0
137,test,0,0.020854279398918152,0.0
138,test,0,0.043849844485521317,0.0
139,test,0,0.033524107187986374,0.0
140,test,0,0.028941169381141663,0.0
141,test,0,0.03214704245328903,0.0
142,test,0,0.04459833353757858,0.0
143,test,0,0.03445744141936302,0.0
144,test,0,0.027744729071855545,0.0
145,test,0,0.021306289359927177,0.0
146,test,0,0.004620967898517847,0.0
147,test,0,0.0007218890823423862,0.0
