step,mode,loss,angle_error(rad),distance(m)
152,test,0,0.0017366260290145874,0.0
153,test,0,0.00213644839823246,0.0
154,test,0,0.0015056654810905457,0.0
155,test,0,0.002055840566754341,0.0
156,test,0,0.002405785024166107,0.0
157,test,0,0.001688329502940178,0.0
158,test,0,0.0006686300039291382,0.0
159,test,0,0.00233575701713562,0.0
160,test,0,0.0013113077729940414,0.0
161,test,0,0.0021561067551374435,0.0
162,test,0,0.0004036407917737961,0.0
163,test,0,0.0012799408286809921,0.0
164,test,0,0.0006100758910179138,0.0
165,test,0,0.00039040762931108475,0.0
166,test,0,0.0013168826699256897,0.0
167,test,0,0.002521572634577751,0.0
168,test,0,0.0031565167009830475,0.0
169,test,0,0.0037984754890203476,0.0
170,test,0,0.004463687539100647,0.0
171,test,0,0.0033812876790761948,0.0
172,test,0,0.00030753202736377716,0.0
173,test,0,0.0008214619010686874,0.0
174,test,0,0.002135384827852249,0.0
175,test,0,0.002034105360507965,0.0
176,test,0,0.0009018899872899055,0.0
177,test,0,0.00152488611638546,0.0
178,test,0,0.002021193504333496,0.0
179,test,0,0.0005413666367530823,0.0
180,test,0,0.000202961266040802,0.0
181,test,0,0.002208992838859558,0.0
182,test,0,0.0014375969767570496,0.0
183,test,0,0.0022761132568120956,0.0
184,test,0,0.0003467900678515434,0.0
185,test,0,0.003912368789315224,0.0
186,test,0,0.0036250371485948563,0.0
187,test,0,0.005690336227416992,0.0
188,test,0,0.00895300880074501,0.0
189,test,0,0.004173852503299713,0.0
190,test,0,0.002298707142472267,0.0
191,test,0,0.0005770977586507797,0.0
192,test,0,0.000676717609167099,0.0
193,test,0,0.0011265287175774574,0.0
194,test,0,0.005671221762895584,0.0
195,test,0,0.0028690798208117485,0.0
196,test,0,0.007145291194319725,0.0
197,test,0,0.010703826323151588,0.0
198,test,0,0.00930771417915821,0.0
199,test,0,0.011721271090209484,0.0
200,test,0,0.02711767889559269,0.0
201,test,0,0.025199078023433685,0.0
202,test,0,0.019462164491415024,0.0
203,test,0,0.014483511447906494,0.0
204,test,0,0.0013389429077506065,0.0
205,test,0,0.011964431032538414,0.0
206,test,0,0.008286336436867714,0.0
207,test,0,0.018119068816304207,0.0
208,test,0,0.023396581411361694,0.0
209,test,0,0.014938270673155785,0.0
210,test,0,0.008295297622680664,0.0
211,test,0,0.002292344346642494,0.0
212,test,0,0.0003352602943778038,0.0
213,test,0,0.0010918397456407547,0.0
214,test,0,0.0017898660153150558,0.0
215,test,0,0.006261102855205536,0.0
216,test,0,0.008570762351155281,0.0
217,test,0,0.0004053497686982155,0.0
218,test,0,0.008894829079508781,0.0
219,test,0,0.009909474290907383,0.0
220,test,0,0.007960014045238495,0.0
221,test,0,0.007806382142007351,0.0
222,test,0,0.01216994971036911,0.0
223,test,0,0.01859132945537567,0.0
224,test,0,0.018643060699105263,0.0
225,test,0,0.0068923309445381165,0.0
226,test,0,0.0029287822544574738,0.0
227,test,0,0.0018852083012461662,0.0
228,test,0,0.010396454483270645,0.0
229,test,0,0.0043402984738349915,0.0
230,test,0,0.0024924371391534805,0.0
231,test,0,0.01259063370525837,0.0
232,test,0,0.016610801219940186,0.0
233,test,0,0.02081834152340889,0.0
234,test,0,0.025775857269763947,0.0
235,test,0,0.041762255132198334,0.0
236,test,0,0.02857252210378647,0.0
237,test,0,0.027926433831453323,0.0
238,test,0,0.05231302231550217,0.0
239,test,0,0.030277829617261887,0.0
240,test,0,0.004088973626494408,0.0
241,test,0,0.026575349271297455,0.0
242,test,0,0.04677823558449745,0.0
243,test,0,0.0369807705283165,0.0
244,test,0,0.04704814776778221,0.0
245,test,0,0.005252786912024021,0.0
246,test,0,0.047656089067459106,0.0
247,test,0,0.004123758524656296,0.0
248,test,0,0.02510760724544525,0.0
249,test,0,0.01469678059220314,0.0
250,test,0,0.0009315945208072662,0.0
251,test,0,0.001017063856124878,0.0
252,test,0,0.005190595984458923,0.0
253,test,0,0.005075758323073387,0.0
254,test,0,0.004525545984506607,0.0
255,test,0,0.006633413955569267,0.0
256,test,0,0.011137429624795914,0.0
257,test,0,0.01371067762374878,0.0
258,test,0,0.012769775465130806,0.0
259,test,0,0.005754165351390839,0.0
260,test,0,0.000787714496254921,0.0
261,test,0,0.004416448064148426,0.0
262,test,0,0.005615726113319397,0.0
263,test,0,0.00815612357109785,0.0
264,test,0,0.01241599302738905,0.0
265,test,0,0.015805989503860474,0.0
266,test,0,0.01861562579870224,0.0
267,test,0,0.020637379959225655,0.0
268,test,0,0.019205909222364426,0.0
269,test,0,0.014775291085243225,0.0
270,test,0,0.011671129614114761,0.0
271,test,0,0.008187917061150074,0.0
272,test,0,0.0028407834470272064,0.0
273,test,0,0.003752041608095169,0.0
274,test,0,0.00698644295334816,0.0
275,test,0,0.0026005543768405914,0.0
