y,x
0.210508957505226,1
0.310766637325287,2
0.132015004754067,3
0.064532674849033,4
0.078040644526482,5
0.093121036887169,6
0.090970605611801,7
0.079595401883125,8
0.068684190511704,9
0.062331646680832,10
0.060249231755734,11
0.060775253921747,12
0.062269724905491,13
0.063596978783608,14
0.064119331538677,15
0.063649132847786,16
0.062395107001066,17
0.060734663158655,18
0.059053331613541,19
0.057658445090056,20
0.056672774255276,21
0.056085132062435,22
0.055774800479412,23
0.055576797574759,24
0.055328715592623,25
0.054899003356695,26
0.054240107536316,27
0.053377989679575,28
0.05239113420248,29
0.051381543278694,30
0.050444822758436,31
0.049642562866211,32
0.048996761441231,33
0.048487570136786,34
0.048059526830912,35
0.047648917883635,36
0.047198325395584,37
0.046688161790371,38
0.046136878430843,39
0.045591436326504,40
0.045102711766958,41
0.044699721038342,42
0.0443867854774,43
0.04412504285574,44
0.043861791491509,45
0.043559726327658,46
0.04320701956749,47
0.042833916842938,48
0.042483028024435,49
0.04218390956521,50
0.041939862072468,51
0.041728876531124,52
0.041515175253153,53
0.041278082877398,54
0.04102360829711,55
0.040777936577797,56
0.040563333779574,57
0.040385197848082,58
0.040226444602013,59
0.04006290063262,60
0.039881061762571,61
0.039687365293503,62
0.039500832557678,63
0.039333712309599,64
0.039185047149658,65
0.039041008800268,66
0.038888588547707,67
0.038727074861527,68
0.038564987480641,69
0.038413904607296,70
0.038274958729744,71
0.038140494376421,72
0.038002468645573,73
0.037859618663788,74
0.037717498838902,75
0.037582915276289,76
0.037455815821886,77
0.037331156432629,78
0.037203691899777,79
0.037073701620102,80
0.036945182830095,81
0.036821585148573,82
0.036702290177345,83
0.036584377288818,84
0.036465100944042,85
0.036345411092043,86
0.036227814853191,87
0.036113854497671,88
0.036002393811941,89
0.035891056060791,90
0.035779189318419,91
0.035667430609465,92
0.035557374358177,93
0.035449717193842,94
0.03534297272563,95
0.035236857831478,96
0.035131588578224,97
0.035028032958508,98
0.034926496446133,99
0.034826505929232,100
0.034727312624455,101
0.03462864458561,102
0.034530952572823,103
0.034435134381056,104
0.034340877085924,105
0.034247770905495,106
0.034155253320932,107
0.03406348079443,108
0.033972468227148,109
0.033882215619087,110
0.033792663365603,111
0.033703897148371,112
0.033615618944168,113
0.033528085798025,114
0.033441688865423,115
0.033356107771397,116
0.033271241933107,117
0.033186860382557,118
0.033103078603745,119
0.033020243048668,120
0.032938111573458,121
0.032856579869986,122
0.032775569707155,123
0.032695237547159,124
0.032615568488836,125
0.03253636136651,126
0.032457776367664,127
0.032379887998104,128
0.032302461564541,129
0.032225422561169,130
0.032148756086826,131
