step,mode,loss,angle_error(rad),distance(m)
1,test,0,0.03445957601070404,0.0
2,test,0,0.03450530767440796,0.0
3,test,0,0.04664607346057892,0.0
4,test,0,0.0502161830663681,0.0
5,test,0,0.03813370317220688,0.0
6,test,0,0.021394798532128334,0.0
7,test,0,0.007505854591727257,0.0
8,test,0,0.009601017460227013,0.0
9,test,0,0.0009347293525934219,0.0
10,test,0,0.00029237009584903717,0.0
11,test,0,0.01344582624733448,0.0
12,test,0,0.017922544851899147,0.0
13,test,0,0.027505027130246162,0.0
14,test,0,0.04551593214273453,0.0
15,test,0,0.0447792112827301,0.0
16,test,0,0.07771795243024826,0.0
17,test,0,0.17051824927330017,0.0
18,test,0,0.06992192566394806,0.0
19,test,0,0.02915770746767521,0.0
20,test,0,0.01086832769215107,0.0
21,test,0,0.015533166006207466,0.0
22,test,0,0.005194505676627159,0.0
23,test,0,0.0173488799482584,0.0
24,test,0,0.002060333266854286,0.0
25,test,0,0.09401194006204605,0.0
26,test,0,0.07076144963502884,0.0
27,test,0,0.034262970089912415,0.0
28,test,0,0.024171391502022743,0.0
29,test,0,0.027907172217965126,0.0
30,test,0,0.02389775775372982,0.0
31,test,0,0.014774048700928688,0.0
32,test,0,0.014909116551280022,0.0
33,test,0,0.019438201561570168,0.0
34,test,0,0.045200884342193604,0.0
35,test,0,0.05229733884334564,0.0
36,test,0,0.03301749378442764,0.0
37,test,0,0.01699960045516491,0.0
38,test,0,0.010996868833899498,0.0
39,test,0,0.020762598142027855,0.0
40,test,0,0.033367693424224854,0.0
41,test,0,0.03714805096387863,0.0
42,test,0,0.026198474690318108,0.0
43,test,0,0.012901870533823967,0.0
44,test,0,0.02112400345504284,0.0
45,test,0,0.03234095126390457,0.0
46,test,0,0.03108038567006588,0.0
47,test,0,0.023626452311873436,0.0
48,test,0,0.03679809719324112,0.0
49,test,0,0.04919898509979248,0.0
50,test,0,0.010993702337145805,0.0
51,test,0,0.01741124875843525,0.0
52,test,0,0.02299555204808712,0.0
53,test,0,0.06885725259780884,0.0
54,test,0,0.025566479191184044,0.0
55,test,0,0.04809398204088211,0.0
56,test,0,0.1073540449142456,0.0
57,test,0,0.058275699615478516,0.0
58,test,0,0.0013936813920736313,0.0
59,test,0,0.08175739645957947,0.0
60,test,0,0.05574406683444977,0.0
61,test,0,0.04290059953927994,0.0
62,test,0,0.11688774824142456,0.0
63,test,0,0.1208391785621643,0.0
64,test,0,0.01677696220576763,0.0
65,test,0,0.11914318799972534,0.0
66,test,0,0.024620911106467247,0.0
67,test,0,0.05435311794281006,0.0
68,test,0,0.09174387156963348,0.0
69,test,0,0.07995690405368805,0.0
70,test,0,0.03166312724351883,0.0
71,test,0,0.04381035268306732,0.0
72,test,0,0.05256389081478119,0.0
73,test,0,0.04581025242805481,0.0
74,test,0,0.030752839520573616,0.0
75,test,0,0.028686193749308586,0.0
76,test,0,0.03972942382097244,0.0
77,test,0,0.04047189652919769,0.0
78,test,0,0.00515340082347393,0.0
79,test,0,0.0066362302750349045,0.0
80,test,0,0.0056996773928403854,0.0
81,test,0,0.004991000518202782,0.0
82,test,0,0.006159404292702675,0.0
83,test,0,0.008563624694943428,0.0
84,test,0,0.012448688969016075,0.0
85,test,0,0.0180735494941473,0.0
86,test,0,0.021519428119063377,0.0
87,test,0,0.011922923848032951,0.0
88,test,0,0.01079515926539898,0.0
89,test,0,0.006636356934905052,0.0
90,test,0,0.009824676439166069,0.0
91,test,0,0.016164464876055717,0.0
92,test,0,0.014789951965212822,0.0
93,test,0,0.015118701383471489,0.0
94,test,0,0.008920541033148766,0.0
95,test,0,0.005854157730937004,0.0
96,test,0,0.004790117964148521,0.0
97,test,0,0.0033683348447084427,0.0
98,test,0,0.005135541781783104,0.0
99,test,0,0.004988638684153557,0.0
100,test,0,0.008773935958743095,0.0
101,test,0,0.010673439130187035,0.0
102,test,0,0.009366301819682121,0.0
103,test,0,0.016225842759013176,0.0
104,test,0,0.016602544113993645,0.0
105,test,0,0.002815140411257744,0.0
106,test,0,0.003948302939534187,0.0
107,test,0,0.009240509942173958,0.0
108,test,0,0.006485098972916603,0.0
109,test,0,0.006430858746170998,0.0
110,test,0,0.0005339253693819046,0.0
111,test,0,0.0051760803908109665,0.0
