step,mode,loss,angle_error(rad),distance(m)
1,test,0,0.15157261490821838,0.0
2,test,0,0.15223579108715057,0.0
3,test,0,0.15189175307750702,0.0
4,test,0,0.15195490419864655,0.0
5,test,0,0.02340775914490223,0.0
6,test,0,0.004150915890932083,0.0
7,test,0,0.014695262536406517,0.0
8,test,0,0.024580547586083412,0.0
9,test,0,0.02769368700683117,0.0
10,test,0,0.0423966720700264,0.0
11,test,0,0.05531735718250275,0.0
12,test,0,0.042212992906570435,0.0
13,test,0,0.012680517509579659,0.0
14,test,0,0.00908205658197403,0.0
15,test,0,0.008567547425627708,0.0
16,test,0,0.008669273927807808,0.0
17,test,0,0.009699324145913124,0.0
18,test,0,0.010192980989813805,0.0
19,test,0,0.23372797667980194,0.0
20,test,0,0.13497304916381836,0.0
21,test,0,0.006780343130230904,0.0
22,test,0,0.018014201894402504,0.0
23,test,0,0.025240259245038033,0.0
24,test,0,0.02384921722114086,0.0
25,test,0,0.01797138713300228,0.0
26,test,0,0.020328229293227196,0.0
27,test,0,0.023535626009106636,0.0
28,test,0,0.02069578506052494,0.0
29,test,0,0.008364679291844368,0.0
30,test,0,0.003958085551857948,0.0
31,test,0,0.004274686798453331,0.0
32,test,0,0.0029684286564588547,0.0
33,test,0,0.010446863248944283,0.0
34,test,0,0.003801042214035988,0.0
35,test,0,0.01711389236152172,0.0
36,test,0,0.02719254605472088,0.0
37,test,0,0.022810494527220726,0.0
38,test,0,0.011226478964090347,0.0
39,test,0,0.03023500181734562,0.0
40,test,0,0.03640996664762497,0.0
41,test,0,0.011313514783978462,0.0
42,test,0,0.03335248678922653,0.0
43,test,0,0.05232968181371689,0.0
44,test,0,0.08492958545684814,0.0
45,test,0,0.03316238522529602,0.0
46,test,0,0.051058948040008545,0.0
47,test,0,0.0007420200854539871,0.0
48,test,0,0.012505481019616127,0.0
49,test,0,0.02095639891922474,0.0
50,test,0,0.02079847641289234,0.0
51,test,0,0.053020983934402466,0.0
52,test,0,0.03800196200609207,0.0
53,test,0,0.0034082066267728806,0.0
54,test,0,0.06142016500234604,0.0
55,test,0,0.08260960876941681,0.0
56,test,0,0.04276394844055176,0.0
57,test,0,0.049604520201683044,0.0
58,test,0,0.061445243656635284,0.0
59,test,0,0.021779002621769905,0.0
60,test,0,0.041954778134822845,0.0
61,test,0,0.021253788843750954,0.0
62,test,0,0.008366843685507774,0.0
63,test,0,0.005580587312579155,0.0
64,test,0,0.019134240224957466,0.0
65,test,0,0.05144762247800827,0.0
66,test,0,0.060791850090026855,0.0
67,test,0,0.022922957316040993,0.0
68,test,0,0.006120521575212479,0.0
69,test,0,0.020066343247890472,0.0
70,test,0,0.004375791177153587,0.0
71,test,0,0.009446466341614723,0.0
72,test,0,0.01258145086467266,0.0
73,test,0,0.013227250427007675,0.0
74,test,0,0.010270049795508385,0.0
75,test,0,0.0115346759557724,0.0
76,test,0,0.008387388661503792,0.0
77,test,0,0.009887518361210823,0.0
78,test,0,0.0087545495480299,0.0
79,test,0,0.005964366719126701,0.0
80,test,0,0.007743256166577339,0.0
81,test,0,0.006065918132662773,0.0
82,test,0,0.00878344289958477,0.0
83,test,0,0.010534839704632759,0.0
84,test,0,0.009760694578289986,0.0
85,test,0,0.014246208593249321,0.0
86,test,0,0.014033092185854912,0.0
87,test,0,0.013523789122700691,0.0
88,test,0,0.012416096404194832,0.0
89,test,0,0.0027493517845869064,0.0
90,test,0,0.0019101519137620926,0.0
91,test,0,0.001420123502612114,0.0
92,test,0,0.0006294604390859604,0.0
93,test,0,0.0024330895394086838,0.0
94,test,0,0.00020655058324337006,0.0
95,test,0,0.0014826636761426926,0.0
96,test,0,0.004752492532134056,0.0
97,test,0,0.005954315885901451,0.0
98,test,0,0.011423883959650993,0.0
99,test,0,0.013212526217103004,0.0
100,test,0,0.015066040679812431,0.0
101,test,0,0.016545528545975685,0.0
102,test,0,0.020548177883028984,0.0
103,test,0,0.011251350864768028,0.0
104,test,0,0.004330785945057869,0.0
105,test,0,0.00810922496020794,0.0
106,test,0,0.014358071610331535,0.0
107,test,0,0.009476011618971825,0.0
108,test,0,0.0026414934545755386,0.0
109,test,0,0.014027649536728859,0.0
110,test,0,0.019855672493577003,0.0
111,test,0,0.03087860532104969,0.0
112,test,0,0.05593384802341461,0.0
113,test,0,0.07815177738666534,0.0
114,test,0,0.09706292301416397,0.0
115,test,0,0.038691580295562744,0.0
116,test,0,0.016287824138998985,0.0
117,test,0,0.05693512409925461,0.0
118,test,0,0.06449054926633835,0.0
119,test,0,0.035999596118927,0.0
120,test,0,0.012096701189875603,0.0
121,test,0,0.013137338683009148,0.0
122,test,0,0.0150997843593359,0.0
123,test,0,0.0010457690805196762,0.0
124,test,0,0.01407519169151783,0.0
125,test,0,0.006411930546164513,0.0
126,test,0,0.04352752864360809,0.0
127,test,0,0.05096392333507538,0.0
128,test,0,0.01293269731104374,0.0
129,test,0,0.054695963859558105,0.0
130,test,0,0.06977730244398117,0.0
131,test,0,0.04021523892879486,0.0
132,test,0,0.05187676101922989,0.0
133,test,0,0.05738332122564316,0.0
134,test,0,0.04915832728147507,0.0
135,test,0,0.04578111320734024,0.0
136,test,0,0.0011431965976953506,0.0
137,test,0,0.001512443646788597,0.0
138,test,0,0.0010918695479631424,0.0
139,test,0,0.00011283345520496368,0.0
140,test,0,0.05109383910894394,0.0
141,test,0,0.06378772109746933,0.0
142,test,0,0.018502699211239815,0.0
143,test,0,0.012534139677882195,0.0
144,test,0,0.030953148379921913,0.0
145,test,0,0.010230572894215584,0.0
146,test,0,0.01321200467646122,0.0
147,test,0,0.01486283354461193,0.0
148,test,0,0.011135099455714226,0.0
149,test,0,0.010642686858773232,0.0
150,test,0,0.013341179117560387,0.0
151,test,0,0.014785652980208397,0.0
152,test,0,0.01328376866877079,0.0
153,test,0,0.008720191195607185,0.0
154,test,0,0.006094658747315407,0.0
155,test,0,0.007571602240204811,0.0
156,test,0,0.0022671204060316086,0.0
157,test,0,0.0025485511869192123,0.0
158,test,0,0.00020835734903812408,0.0
159,test,0,0.003047717735171318,0.0
160,test,0,0.003823043778538704,0.0
161,test,0,0.0044278595596551895,0.0
162,test,0,0.007367553189396858,0.0
163,test,0,0.0055865515023469925,0.0
164,test,0,0.009283443912863731,0.0
165,test,0,0.010560916736721992,0.0
166,test,0,0.020522864535450935,0.0
167,test,0,0.02999003417789936,0.0
168,test,0,0.03438276797533035,0.0
169,test,0,0.02600765787065029,0.0
170,test,0,0.004560047760605812,0.0
171,test,0,0.006356077268719673,0.0
172,test,0,0.013116316869854927,0.0
173,test,0,0.019613103941082954,0.0
