model_1,False,1,6.732370437748841,3.8150410939441755
model_2,False,1,19.442459193091903,4.516977449763604
model_3,False,1,7.198452927996844,4.216872510355491
model_4,False,1,22.613498212478675,0.056409132557795484
model_5,False,1,6.731187970546044,3.683555053273417
model_6,False,1,7.038351882234893,4.214773677408913
model_7,False,1,6.731629421182191,4.1514536789339145
model_8,False,1,7.816021680298377,1.2139339079677671
model_9,False,1,21.41757081917339,4.506252508735493
model_10,False,1,22.757380651925274,0.1784422497041122
model_11,False,1,7.822365358519911,1.2143481759745278
model_12,False,1,22.764984785666464,0.1782487364477446
model_13,False,1,22.757815336845667,0.17840261833537083
model_14,False,1,18.2988975385228,4.571901982305218
model_15,False,1,8.209841179309647,4.245851426291205
model_16,False,1,7.7183336712782245,4.245871506133105
model_17,False,1,28.64364469051499,0.5363249020675612
model_18,False,1,20.21122500782751,19.006685970929137
model_19,False,1,22.683403291951286,0.12691273959047772
model_20,False,1,22.77036228016426,0.17787181590136872
model_21,False,1,13.9595047064943,1.3348932033316534
model_22,False,1,18.504566244809286,4.5701835950795076
model_23,False,1,13.953286799858713,11.225695761905355
model_24,False,1,22.652144996484697,0.07753745326192699
model_25,False,1,7.663889667874548,4.245991263701468
model_26,False,1,19.57766021098357,4.519328308415813
model_27,False,1,7.2095087598848915,4.245625109504154
model_28,False,1,3.6105876787421205,11.010899129744576
model_29,False,1,13.95575096533361,11.226025106233738
model_30,False,1,18.409467077091833,4.564610791944341
