model_1,False,1,6.344371747132367,1.5774924798050838
model_2,False,1,5.4208434117100905,0.13317450741996634
model_3,False,1,4.016536805523822,1.2423860361344434
model_4,False,1,3.44043105818661,1.1978478086562259
model_5,False,1,13.499666288175622,11.456389104717607
model_6,False,1,2.8560796711075427,0.12655814862355363
model_7,False,1,3.802331313200857,0.139669191012782
model_8,False,1,3.6132601004957965,1.2070449720119467
model_9,False,1,2.8197241673525415,1.2130830416015461
model_10,False,1,6.344905383955803,-0.27337250600722945
model_1,False,1,3.01152488208699,0.12661213192654128
model_2,False,1,6.314224243803475,-0.07677859356741401
model_3,False,1,4.041269444001052,1.2423689562969074
model_4,False,1,7.693208525842667,1.2577847768997734
model_5,False,1,4.379066162909478,0.13666083941598664
model_6,False,1,4.26172572968324,0.1407520911159978
model_7,False,1,15.141617336859532,1.2501521864726455
model_8,False,1,3.2481232060166643,0.12731007931018912
model_9,False,1,4.867345141770304,0.11832140572509532
model_10,False,1,6.313285190408405,1.5350807224526524
