model_1,False,1,7.728613280881326,0.14066368017625386
model_2,False,1,6.336179391918728,-0.29589630803737993
model_3,False,1,4.93848066813393,0.10279256739232304
model_4,False,1,5.003427436814291,0.10297181397225548
model_5,False,1,3.1620475071797367,0.16128398969149998
model_6,False,1,7.71553384035468,0.11806199899520044
model_7,False,1,3.2440862693751646,0.1515750332312288
model_8,False,1,4.351890522630069,0.1333974181720667
model_9,False,1,3.0406248740506077,0.1254860913696254
model_10,False,1,6.360450515940563,-0.3116194955567258
